name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_23_1.bmp,1.00000,23.00000,1.00000,6.28571,0.13138,33.08960,5.75236,32.93389,25.84781,48.78011,37.69265,0.94962,0.97363,0.98344,0.75312,0.99425,0.99863,0.00551
i01_23_2.bmp,1.00000,23.00000,2.00000,5.61111,0.14314,108.94146,10.43750,27.75887,20.67279,43.58753,34.13747,0.84449,0.91462,0.94746,0.63314,0.97865,0.99603,0.01421
i01_23_3.bmp,1.00000,23.00000,3.00000,5.77778,0.13095,212.76892,14.58660,24.85172,17.76564,40.06724,31.48170,0.72637,0.84138,0.89697,0.56049,0.95523,0.99225,0.02455
i01_23_4.bmp,1.00000,23.00000,4.00000,4.80556,0.12310,333.15058,18.25241,22.90440,15.81832,34.74050,27.31121,0.58429,0.75748,0.76854,0.49008,0.93237,0.98110,0.04603
i01_23_5.bmp,1.00000,23.00000,5.00000,2.40541,0.12361,564.16388,23.75213,20.61675,13.53067,23.04135,16.26297,0.19751,0.56005,0.57664,0.23918,0.12784,0.84427,0.16788
i02_23_1.bmp,2.00000,23.00000,1.00000,6.77778,0.15768,33.06007,5.74979,32.93777,24.22267,44.04656,34.76368,0.84118,0.99127,0.98229,0.80006,0.97120,0.99536,0.01394
i02_23_2.bmp,2.00000,23.00000,2.00000,5.54054,0.11839,102.67219,10.13273,28.01628,19.30118,35.79688,28.88571,0.59249,0.97320,0.91764,0.70136,0.91799,0.98274,0.04565
i02_23_3.bmp,2.00000,23.00000,3.00000,3.44444,0.09973,204.91417,14.31482,25.01508,16.29999,23.81434,16.92055,0.23556,0.94805,0.81467,0.53621,0.36547,0.92371,0.12030
i02_23_4.bmp,2.00000,23.00000,4.00000,2.16216,0.08975,339.48034,18.42499,22.82266,14.10757,17.73425,9.42922,0.07508,0.92580,0.76795,0.49204,0.13891,0.83644,0.22017
i02_23_5.bmp,2.00000,23.00000,5.00000,0.81081,0.11988,494.91887,22.24677,21.18546,12.47037,13.84930,5.18824,0.03163,0.90974,0.73220,0.47947,0.08299,0.79786,0.25397
i03_23_1.bmp,3.00000,23.00000,1.00000,6.71795,0.16196,32.80010,5.72714,32.97205,25.18252,45.69012,33.51381,0.78318,0.98515,0.98692,0.79700,0.97754,0.99745,0.01184
i03_23_2.bmp,3.00000,23.00000,2.00000,5.84615,0.12318,95.43108,9.76888,28.33391,20.54437,38.20383,28.59235,0.59032,0.96020,0.94752,0.70697,0.93159,0.99033,0.03677
i03_23_3.bmp,3.00000,23.00000,3.00000,3.90000,0.09220,203.04973,14.24955,25.05478,17.26525,26.90250,18.36408,0.31998,0.92023,0.85255,0.54888,0.49191,0.94746,0.10836
i03_23_4.bmp,3.00000,23.00000,4.00000,2.65789,0.07696,328.96058,18.13727,22.95937,15.16983,22.20906,13.29045,0.19531,0.87853,0.79011,0.50050,0.27886,0.90188,0.16297
i03_23_5.bmp,3.00000,23.00000,5.00000,1.97500,0.08282,514.50488,22.68270,21.01691,13.22738,18.38222,8.82644,0.11671,0.82174,0.72594,0.46426,0.19963,0.86855,0.20377
i04_23_1.bmp,4.00000,23.00000,1.00000,6.42500,0.13175,39.61845,6.29432,32.15183,24.08178,40.76271,31.21721,0.71372,0.96695,0.96304,0.71510,0.95395,0.99594,0.01113
i04_23_2.bmp,4.00000,23.00000,2.00000,5.40476,0.11693,104.21297,10.20848,27.95159,19.88154,28.01211,19.49004,0.47085,0.92801,0.86510,0.54612,0.66951,0.97331,0.05334
i04_23_3.bmp,4.00000,23.00000,3.00000,3.87805,0.11014,207.03329,14.38865,24.97040,16.90035,23.21728,14.57451,0.28316,0.87013,0.76880,0.47087,0.34574,0.92604,0.11371
i04_23_4.bmp,4.00000,23.00000,4.00000,2.95122,0.09726,314.37690,17.73068,23.15630,15.08625,19.84677,11.05129,0.19489,0.82296,0.69315,0.43552,0.24583,0.88623,0.16035
i04_23_5.bmp,4.00000,23.00000,5.00000,1.47619,0.10234,538.41410,23.20375,20.81964,12.74959,14.72281,4.80574,0.06230,0.75097,0.61650,0.38692,0.11115,0.82263,0.23311
i05_23_1.bmp,5.00000,23.00000,1.00000,5.73171,0.16188,33.29803,5.77044,32.90662,24.68049,47.78859,42.46265,0.97814,0.98502,0.99110,0.76017,0.99686,0.99914,0.00274
i05_23_2.bmp,5.00000,23.00000,2.00000,5.57500,0.12692,103.28563,10.16295,27.99040,19.76427,42.86389,38.57861,0.93142,0.95307,0.97215,0.64174,0.98922,0.99747,0.00769
i05_23_3.bmp,5.00000,23.00000,3.00000,5.63415,0.16089,199.36204,14.11956,25.13438,16.90825,40.01995,36.16449,0.87574,0.91193,0.94762,0.56986,0.97747,0.99531,0.01379
i05_23_4.bmp,5.00000,23.00000,4.00000,5.75610,0.16098,327.13047,18.08675,22.98359,14.75746,37.86320,34.25896,0.80816,0.86114,0.91691,0.51459,0.96025,0.99256,0.02091
i05_23_5.bmp,5.00000,23.00000,5.00000,5.43902,0.17605,491.58817,22.17179,21.21479,12.98866,33.56816,30.51725,0.70766,0.79006,0.84061,0.44730,0.94254,0.98389,0.03998
i06_23_1.bmp,6.00000,23.00000,1.00000,5.91429,0.15842,32.74690,5.72249,32.97910,27.99078,54.71097,43.60945,0.95363,0.98337,0.98934,0.77490,0.99469,0.99913,0.00371
i06_23_2.bmp,6.00000,23.00000,2.00000,5.80556,0.14065,108.48209,10.41547,27.77722,22.78890,49.51260,40.27580,0.85133,0.94593,0.96469,0.65964,0.97853,0.99737,0.00943
i06_23_3.bmp,6.00000,23.00000,3.00000,5.67568,0.20245,199.29874,14.11732,25.13576,20.14744,43.81972,36.58673,0.74340,0.89964,0.91539,0.57555,0.95882,0.99308,0.02147
i06_23_4.bmp,6.00000,23.00000,4.00000,5.32432,0.20245,311.57660,17.65153,23.19516,18.20684,40.01713,33.86477,0.63594,0.84566,0.84648,0.51719,0.93194,0.98655,0.03690
