name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_09_1.bmp,1.00000,9.00000,1.00000,6.08333,0.18162,34.89903,5.90754,32.70267,25.61659,40.99110,31.61300,0.86200,0.96029,0.98324,0.65136,0.96941,0.99137,0.01663
i01_09_2.bmp,1.00000,9.00000,2.00000,5.16667,0.15466,62.94545,7.93382,30.14116,23.05508,37.51425,28.62832,0.78977,0.92836,0.96721,0.56884,0.93912,0.98189,0.03315
i01_09_3.bmp,1.00000,9.00000,3.00000,4.42857,0.12313,131.50456,11.46754,26.94140,19.85531,32.41101,24.05773,0.64200,0.85316,0.92049,0.45388,0.85498,0.95289,0.07382
i01_09_4.bmp,1.00000,9.00000,4.00000,2.81081,0.10701,255.96170,15.99880,24.04905,16.96297,26.53129,18.05654,0.44243,0.73423,0.82299,0.33739,0.70534,0.89686,0.13657
i01_09_5.bmp,1.00000,9.00000,5.00000,1.54054,0.11205,511.15238,22.60868,21.04530,13.95922,19.04767,10.02952,0.18816,0.54840,0.66440,0.22170,0.40456,0.76981,0.23256
i02_09_1.bmp,2.00000,9.00000,1.00000,6.00000,0.15649,20.03676,4.47624,35.11253,26.39744,36.95810,28.64762,0.67436,0.99443,0.98152,0.73838,0.91159,0.98656,0.02294
i02_09_2.bmp,2.00000,9.00000,2.00000,5.51429,0.14212,30.96440,5.56457,33.22218,24.50709,33.90263,25.91257,0.57478,0.99132,0.96961,0.69054,0.86017,0.97717,0.03827
i02_09_3.bmp,2.00000,9.00000,3.00000,4.52778,0.12721,54.01264,7.34933,30.80585,22.09076,29.32909,21.60256,0.41642,0.98450,0.94300,0.62409,0.75878,0.95544,0.07139
i02_09_4.bmp,2.00000,9.00000,4.00000,3.64865,0.10956,108.16068,10.40003,27.79011,19.07502,22.83100,16.75883,0.25142,0.96836,0.89977,0.55804,0.59086,0.92084,0.11985
i02_09_5.bmp,2.00000,9.00000,5.00000,2.41667,0.08217,425.22486,20.62098,21.84462,13.12953,12.21302,10.28025,0.14074,0.90365,0.82726,0.48818,0.33936,0.88419,0.16312
i03_09_1.bmp,3.00000,9.00000,1.00000,6.65000,0.13486,10.41477,3.22719,37.95431,30.16477,41.22446,30.60788,0.59415,0.99016,0.99017,0.78013,0.95184,0.99274,0.01386
i03_09_2.bmp,3.00000,9.00000,2.00000,6.25641,0.12932,17.18789,4.14583,35.77858,27.98905,38.18399,28.17946,0.51737,0.98589,0.98460,0.73405,0.92089,0.98766,0.02378
i03_09_3.bmp,3.00000,9.00000,3.00000,5.47500,0.13687,35.08420,5.92319,32.67969,24.89015,33.55771,24.10323,0.40099,0.97508,0.97078,0.66517,0.84599,0.97477,0.04907
i03_09_4.bmp,3.00000,9.00000,4.00000,3.74359,0.11304,84.08976,9.17005,28.88337,21.09384,27.56467,19.09442,0.27263,0.94585,0.93833,0.58478,0.67019,0.95346,0.08593
i03_09_5.bmp,3.00000,9.00000,5.00000,2.47368,0.08100,328.41730,18.12229,22.96654,15.17701,17.93454,11.74489,0.16901,0.85555,0.85518,0.48029,0.41159,0.91993,0.12973
i04_09_1.bmp,4.00000,9.00000,1.00000,6.38095,0.12118,14.52668,3.81139,36.50914,28.43909,39.91482,30.15682,0.69156,0.98406,0.98354,0.73024,0.90042,0.98872,0.01907
i04_09_2.bmp,4.00000,9.00000,2.00000,5.80488,0.10473,21.38836,4.62476,34.82903,26.75898,36.88990,27.49146,0.60897,0.97775,0.97383,0.68304,0.85705,0.98037,0.03326
i04_09_3.bmp,4.00000,9.00000,3.00000,5.04878,0.10320,35.18231,5.93147,32.66756,24.59751,32.70936,23.61292,0.49295,0.96555,0.95270,0.61575,0.78978,0.96411,0.05960
i04_09_4.bmp,4.00000,9.00000,4.00000,3.78049,0.07327,68.69374,8.28817,29.76163,21.69158,26.62195,18.24562,0.36062,0.94010,0.91602,0.54265,0.67434,0.93566,0.10208
i04_09_5.bmp,4.00000,9.00000,5.00000,2.50000,0.07906,256.71986,16.02248,24.03621,15.96616,16.92206,11.26294,0.24218,0.85523,0.83825,0.44335,0.41719,0.90699,0.13189
i05_09_1.bmp,5.00000,9.00000,1.00000,5.82500,0.14953,27.13999,5.20961,33.79471,25.56857,39.48427,35.10609,0.93856,0.97363,0.98980,0.70174,0.98290,0.99431,0.01247
i05_09_2.bmp,5.00000,9.00000,2.00000,5.82500,0.12190,48.00910,6.92886,31.31757,23.09144,36.01659,32.06516,0.90332,0.95588,0.98091,0.62657,0.96798,0.98881,0.02311
i05_09_3.bmp,5.00000,9.00000,3.00000,5.32500,0.14743,112.46580,10.60499,27.62060,19.39447,30.36729,26.23242,0.81014,0.90401,0.95232,0.50556,0.91700,0.96991,0.05351
i05_09_4.bmp,5.00000,9.00000,4.00000,3.50000,0.13229,312.77310,17.68539,23.17851,14.95238,23.24869,19.02836,0.60948,0.76566,0.86415,0.35406,0.74716,0.91631,0.11632
i05_09_5.bmp,5.00000,9.00000,5.00000,1.36585,0.14119,879.50246,29.65641,18.68843,10.46230,14.34677,10.80121,0.32898,0.54068,0.67086,0.21587,0.43644,0.78950,0.20788
i06_09_1.bmp,6.00000,9.00000,1.00000,6.05405,0.17070,29.28012,5.41111,33.46508,28.47676,42.16931,32.21915,0.82268,0.97376,0.98343,0.67223,0.97572,0.99193,0.01622
i06_09_2.bmp,6.00000,9.00000,2.00000,5.86486,0.16732,52.07134,7.21605,30.96482,25.97650,38.52700,29.19578,0.75289,0.95501,0.96934,0.59474,0.95151,0.98395,0.02992
i06_09_3.bmp,6.00000,9.00000,3.00000,4.86486,0.13330,115.76650,10.75948,27.49497,22.50666,33.32654,24.80576,0.61955,0.90541,0.93236,0.47870,0.87615,0.95761,0.06982
i06_09_4.bmp,6.00000,9.00000,4.00000,3.00000,0.10393,253.35500,15.91713,24.09351,19.10519,27.46739,19.36727,0.41153,0.81084,0.85265,0.35582,0.69890,0.89924,0.13974
i06_09_5.bmp,6.00000,9.00000,5.00000,1.65714,0.08983,595.51970,24.40327,20.38184,15.39352,19.58542,11.26362,0.17142,0.64976,0.70847,0.24186,0.36923,0.78821,0.22660
i07_09_1.bmp,7.00000,9.00000,1.00000,6.42222,0.12761,12.86391,3.58663,37.03707,29.68675,41.46757,32.30402,0.81830,0.98804,0.99177,0.77432,0.97207,0.99449,0.01133
i07_09_2.bmp,7.00000,9.00000,2.00000,6.02222,0.14568,21.55930,4.64320,34.79446,27.44414,38.49346,29.78115,0.78010,0.98142,0.98638,0.71945,0.95146,0.99021,0.02040
i07_09_3.bmp,7.00000,9.00000,3.00000,5.22727,0.13199,46.57110,6.82430,31.44964,24.09932,33.53383,25.21464,0.70238,0.96230,0.97052,0.61983,0.89572,0.97798,0.04274
i07_09_4.bmp,7.00000,9.00000,4.00000,3.97674,0.10651,113.33618,10.64595,27.58712,20.23680,27.60671,19.45374,0.58294,0.91380,0.92982,0.50183,0.75004,0.95008,0.08209
i07_09_5.bmp,7.00000,9.00000,5.00000,2.46667,0.10232,352.38949,18.77204,22.66057,15.31025,18.63861,10.60358,0.38478,0.77298,0.80816,0.34542,0.54155,0.86414,0.16710
i08_09_1.bmp,8.00000,9.00000,1.00000,5.70968,0.17187,28.15125,5.30578,33.63583,28.21784,42.17397,35.22239,0.87056,0.96778,0.98460,0.67276,0.98831,0.99201,0.01697
i08_09_2.bmp,8.00000,9.00000,2.00000,5.87500,0.20131,48.42401,6.95874,31.28020,25.86221,38.84361,32.65930,0.82576,0.94821,0.97368,0.60111,0.97875,0.98517,0.02908
i08_09_3.bmp,8.00000,9.00000,3.00000,5.03125,0.23997,104.40262,10.21776,27.94369,22.52570,33.75170,28.03206,0.74570,0.90272,0.94739,0.49287,0.95074,0.96894,0.05599
i08_09_4.bmp,8.00000,9.00000,4.00000,3.50000,0.13975,259.07007,16.09565,23.99663,18.57864,27.46479,21.39398,0.61049,0.80472,0.88779,0.36776,0.86816,0.93344,0.10356
i08_09_5.bmp,8.00000,9.00000,5.00000,1.75000,0.18222,758.76465,27.54568,19.32973,13.91175,18.80385,12.18663,0.35819,0.58618,0.73518,0.23200,0.62575,0.84261,0.17950
i09_09_1.bmp,9.00000,9.00000,1.00000,6.54545,0.14902,15.07497,3.88265,36.34824,31.19351,44.45525,31.40774,0.62595,0.96342,0.98511,0.68266,0.97397,0.99321,0.01347
