name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_16_1.bmp,1.00000,16.00000,1.00000,5.80556,0.14604,35.97370,5.99781,32.57095,25.48487,25.58117,30.60376,0.99573,0.99714,0.99955,0.99925,0.99885,0.99995,0.00055
i01_16_2.bmp,1.00000,16.00000,2.00000,6.05405,0.21263,100.00000,10.00000,28.13080,21.04472,21.13958,27.67113,0.99244,0.99392,0.99905,1.00000,0.99663,0.99989,0.00109
i01_16_3.bmp,1.00000,16.00000,3.00000,4.88889,0.12897,398.15085,19.95372,22.13033,15.04425,15.14357,25.79653,0.94355,0.96201,0.99335,0.98854,0.98035,0.99929,0.00785
i01_16_4.bmp,1.00000,16.00000,4.00000,5.02778,0.14952,899.99747,29.99996,18.58839,11.50231,11.59718,21.99588,0.95404,0.95919,0.99358,0.99999,0.97177,0.99928,0.00673
i01_16_5.bmp,1.00000,16.00000,5.00000,4.19444,0.11666,1534.56769,39.17356,16.27094,9.18486,9.29987,20.43586,0.81131,0.84184,0.96756,0.91816,0.90561,0.99501,0.03161
i02_16_1.bmp,2.00000,16.00000,1.00000,5.94595,0.16637,35.83197,5.98598,32.58810,23.87301,21.10480,28.91375,0.98361,0.99515,0.99873,0.99599,0.99680,0.99994,0.00047
i02_16_2.bmp,2.00000,16.00000,2.00000,6.08333,0.14367,99.86166,9.99308,28.13682,19.42172,16.64811,25.76575,0.97649,0.98993,0.99772,0.99843,0.99265,0.99979,0.00213
i02_16_3.bmp,2.00000,16.00000,3.00000,5.32432,0.20602,389.47410,19.73510,22.22602,13.51093,10.75439,23.53447,0.79190,0.93747,0.97866,0.95695,0.95853,0.99899,0.00627
i02_16_4.bmp,2.00000,16.00000,4.00000,5.13889,0.16270,897.10731,29.95175,18.60236,9.88727,7.11448,19.53879,0.88490,0.93531,0.98569,0.99340,0.94836,0.99812,0.01681
i02_16_5.bmp,2.00000,16.00000,5.00000,4.56757,0.14065,1316.39935,36.28222,16.93693,8.22184,5.54221,16.85416,0.49904,0.76683,0.90529,0.80641,0.80551,0.99012,0.03205
i03_16_1.bmp,3.00000,16.00000,1.00000,6.82051,0.12494,35.62156,5.96838,32.61367,24.82414,24.37393,30.13541,0.97373,0.99612,0.99861,0.99412,1.00071,0.99993,0.00051
i03_16_2.bmp,3.00000,16.00000,2.00000,6.52500,0.18023,98.67874,9.93372,28.18857,20.39904,19.96421,26.50979,0.97489,0.99179,0.99787,0.98825,0.99652,0.99945,0.00340
