name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_04_1.bmp,1.00000,4.00000,1.00000,5.97143,0.13694,32.58116,5.70799,33.00114,25.91506,56.09037,41.05384,0.94949,0.97347,0.99683,0.73322,0.97930,0.99932,0.00168
i01_04_2.bmp,1.00000,4.00000,2.00000,5.75676,0.15946,66.23328,8.13838,29.92004,22.83396,52.65001,38.55732,0.90850,0.94823,0.99377,0.66415,0.96005,0.99872,0.00325
i01_04_3.bmp,1.00000,4.00000,3.00000,5.27027,0.17368,134.39378,11.59283,26.84701,19.76093,48.91445,36.10941,0.84022,0.90224,0.98791,0.59257,0.92253,0.99752,0.00619
i01_04_4.bmp,1.00000,4.00000,4.00000,5.24324,0.16398,253.71075,15.92830,24.08741,17.00133,45.24925,33.39786,0.74774,0.83423,0.97849,0.52831,0.86674,0.99549,0.01111
i01_04_5.bmp,1.00000,4.00000,5.00000,4.71429,0.13138,521.95426,22.84632,20.95448,13.86840,40.72798,29.84017,0.60538,0.71886,0.95959,0.45737,0.76669,0.99101,0.02113
i02_04_1.bmp,2.00000,4.00000,1.00000,6.28571,0.15424,31.30680,5.59525,33.17442,24.45933,50.00470,38.26892,0.86132,0.99120,0.99499,0.79320,0.92737,0.99906,0.00227
i02_04_2.bmp,2.00000,4.00000,2.00000,6.16216,0.13521,62.98129,7.93608,30.13869,21.42360,45.79336,35.36887,0.76565,0.98285,0.99048,0.74068,0.86720,0.99830,0.00423
i02_04_3.bmp,2.00000,4.00000,3.00000,5.19444,0.14065,125.92580,11.22167,27.12966,18.41456,41.14485,31.72490,0.63277,0.96745,0.98237,0.68879,0.77271,0.99672,0.00825
i02_04_4.bmp,2.00000,4.00000,4.00000,4.74286,0.11671,254.22213,15.94434,24.07867,15.36358,35.97540,27.26354,0.47036,0.93941,0.96782,0.63771,0.64032,0.99335,0.01633
i02_04_5.bmp,2.00000,4.00000,5.00000,4.28571,0.12501,516.81902,22.73365,20.99742,12.28233,30.40173,22.22092,0.30613,0.89073,0.94175,0.58585,0.48253,0.98605,0.03149
i03_04_1.bmp,3.00000,4.00000,1.00000,6.38462,0.14329,31.54846,5.61680,33.14102,25.35149,48.00450,35.53996,0.83488,0.98185,0.99562,0.79777,0.88743,0.99892,0.00369
i03_04_2.bmp,3.00000,4.00000,2.00000,5.65789,0.10707,65.81435,8.11260,29.94760,22.15807,44.24772,32.80257,0.72977,0.96571,0.99163,0.74458,0.79525,0.99797,0.00727
i03_04_3.bmp,3.00000,4.00000,3.00000,5.22500,0.12984,125.94691,11.22261,27.12893,19.33940,40.78252,30.05875,0.60375,0.94156,0.98544,0.69606,0.68085,0.99633,0.01287
i03_04_4.bmp,3.00000,4.00000,4.00000,4.60000,0.11068,251.68130,15.86447,24.12229,16.33276,36.85984,26.66454,0.44578,0.89996,0.97404,0.64409,0.53594,0.99289,0.02301
i03_04_5.bmp,3.00000,4.00000,5.00000,3.57500,0.09929,503.94604,22.44874,21.10696,13.31743,32.61688,22.74475,0.28763,0.83404,0.95335,0.59067,0.38798,0.98563,0.04162
i04_04_1.bmp,4.00000,4.00000,1.00000,6.12500,0.10117,31.90734,5.64866,33.09190,25.02185,45.58042,34.45808,0.85117,0.97546,0.99355,0.76644,0.89221,0.99891,0.00615
i04_04_2.bmp,4.00000,4.00000,2.00000,6.26829,0.13370,64.35052,8.02188,30.04528,21.97524,42.17372,32.18040,0.74943,0.95420,0.98825,0.70750,0.80988,0.99801,0.01049
i04_04_3.bmp,4.00000,4.00000,3.00000,6.15000,0.10926,123.55126,11.11536,27.21233,19.14228,38.79093,29.68972,0.61911,0.92054,0.97988,0.65320,0.69922,0.99658,0.01326
i04_04_4.bmp,4.00000,4.00000,4.00000,5.47619,0.10774,256.30773,16.00961,24.04319,15.97314,34.70381,26.37244,0.44602,0.85837,0.96396,0.59466,0.54674,0.99337,0.01971
i04_04_5.bmp,4.00000,4.00000,5.00000,4.80952,0.11288,533.71782,23.10233,20.85769,12.78764,30.29508,22.37438,0.27552,0.75851,0.93591,0.53602,0.38890,0.98605,0.03405
i05_04_1.bmp,5.00000,4.00000,1.00000,5.63415,0.16812,32.73275,5.72125,32.98098,24.75485,50.23646,42.87486,0.96976,0.97994,0.99789,0.75705,0.98287,0.99954,0.00153
i05_04_2.bmp,5.00000,4.00000,2.00000,5.75000,0.16105,63.92236,7.99515,30.07428,21.84814,46.78158,40.32119,0.94535,0.96207,0.99598,0.69395,0.96710,0.99915,0.00288
i05_04_3.bmp,5.00000,4.00000,3.00000,5.57500,0.14529,130.45615,11.42174,26.97616,18.75003,42.75470,37.10368,0.90020,0.92710,0.99206,0.62115,0.93541,0.99829,0.00564
i05_04_4.bmp,5.00000,4.00000,4.00000,4.92683,0.16682,257.94364,16.06062,24.01556,15.78942,38.50001,33.39273,0.82927,0.86910,0.98496,0.54758,0.88081,0.99652,0.01083
i05_04_5.bmp,5.00000,4.00000,5.00000,4.40000,0.11619,509.66110,22.57567,21.05799,12.83186,33.83343,29.04619,0.72239,0.77773,0.97174,0.47119,0.79117,0.99271,0.02021
i06_04_1.bmp,6.00000,4.00000,1.00000,5.83333,0.17786,32.55224,5.70546,33.00500,28.01668,53.46992,38.78808,0.94685,0.97996,0.99729,0.75229,0.98102,0.99932,0.00217
i06_04_2.bmp,6.00000,4.00000,2.00000,5.86111,0.17635,63.47338,7.96702,30.10489,25.11657,50.31599,37.07570,0.91036,0.96208,0.99487,0.69155,0.96320,0.99875,0.00395
i06_04_3.bmp,6.00000,4.00000,3.00000,5.69444,0.17489,128.49295,11.33547,27.04201,22.05369,46.86060,35.03174,0.84595,0.92753,0.99005,0.62424,0.92846,0.99757,0.00758
i06_04_4.bmp,6.00000,4.00000,4.00000,5.08108,0.18081,265.92149,16.30710,23.88327,18.89495,43.16614,32.67948,0.74047,0.86485,0.98063,0.55381,0.86461,0.99506,0.01487
i06_04_5.bmp,6.00000,4.00000,5.00000,4.58333,0.15897,491.59903,22.17203,21.21469,16.22637,39.79223,30.39785,0.61701,0.78270,0.96649,0.49482,0.78007,0.99098,0.02557
i07_04_1.bmp,7.00000,4.00000,1.00000,5.86667,0.14264,32.91115,5.73682,32.95737,25.60705,54.90465,41.34026,0.90937,0.97503,0.99638,0.75506,0.94892,0.99941,0.00183
i07_04_2.bmp,7.00000,4.00000,2.00000,6.00000,0.13333,67.05377,8.18864,29.86657,22.51625,51.16765,38.82592,0.85021,0.95160,0.99301,0.68976,0.90325,0.99891,0.00353
i07_04_3.bmp,7.00000,4.00000,3.00000,5.42222,0.17635,131.89788,11.48468,26.92843,19.57810,46.99054,35.53078,0.76675,0.91199,0.98710,0.62381,0.83049,0.99797,0.00658
i07_04_4.bmp,7.00000,4.00000,4.00000,4.95122,0.08415,268.81103,16.39546,23.83633,16.48601,41.81109,31.27112,0.64599,0.84291,0.97580,0.55241,0.71682,0.99590,0.01263
i07_04_5.bmp,7.00000,4.00000,5.00000,4.20930,0.12110,518.13001,22.76247,20.98642,13.63610,36.41504,26.64760,0.50893,0.74805,0.95723,0.48569,0.58302,0.99186,0.02361
i08_04_1.bmp,8.00000,4.00000,1.00000,6.06452,0.17630,32.45326,5.69678,33.01822,27.60023,49.16665,39.18492,0.97219,0.98276,0.99746,0.75143,0.99065,0.99951,0.00180
i08_04_2.bmp,8.00000,4.00000,2.00000,5.83871,0.20451,62.37813,7.89798,30.18048,24.76249,46.04662,37.26042,0.95062,0.96780,0.99524,0.68785,0.98201,0.99911,0.00338
i08_04_3.bmp,8.00000,4.00000,3.00000,5.62500,0.21986,125.67379,11.21043,27.13836,21.72037,42.58100,34.95022,0.91098,0.93836,0.99074,0.61401,0.96417,0.99827,0.00658
i08_04_4.bmp,8.00000,4.00000,4.00000,5.43750,0.14616,250.95436,15.84154,24.13486,18.71687,39.00691,32.39229,0.84597,0.88678,0.98241,0.53730,0.93045,0.99660,0.01164
i08_04_5.bmp,8.00000,4.00000,5.00000,4.96774,0.18522,493.63812,22.21797,21.19672,15.77873,35.35593,29.46154,0.74788,0.80428,0.96760,0.46041,0.87034,0.99321,0.02061
i09_04_1.bmp,9.00000,4.00000,1.00000,5.74194,0.12042,33.78507,5.81249,32.84356,27.68882,52.83105,36.06839,0.91457,0.96773,0.99556,0.73973,0.96204,0.99933,0.00225
i09_04_2.bmp,9.00000,4.00000,2.00000,5.59375,0.10698,65.64170,8.10196,29.95901,24.80427,49.29090,33.83413,0.85881,0.94159,0.99191,0.67585,0.92984,0.99881,0.00440
i09_04_3.bmp,9.00000,4.00000,3.00000,5.38710,0.14192,130.31832,11.41570,26.98075,21.82602,45.36396,31.31605,0.77152,0.89648,0.98521,0.60545,0.87156,0.99773,0.00911
i09_04_4.bmp,9.00000,4.00000,4.00000,4.67742,0.09555,257.36516,16.04260,24.02531,18.87057,41.17192,28.53925,0.65001,0.82761,0.97366,0.53458,0.77764,0.99559,0.01596
i09_04_5.bmp,9.00000,4.00000,5.00000,4.27273,0.13050,492.41949,22.19053,21.20745,16.05272,36.88254,25.42847,0.50466,0.73650,0.95495,0.46829,0.64985,0.99128,0.02787
i10_04_1.bmp,10.00000,4.00000,1.00000,6.07692,0.14678,33.94262,5.82603,32.82335,27.39936,47.98201,33.27190,0.90326,0.95860,0.99492,0.71621,0.95474,0.99912,0.00373
i10_04_2.bmp,10.00000,4.00000,2.00000,5.11111,0.14581,60.75017,7.79424,30.29533,24.87134,45.28464,31.58093,0.84832,0.93024,0.99143,0.65469,0.92229,0.99853,0.00654
i10_04_3.bmp,10.00000,4.00000,3.00000,5.15789,0.16019,119.12655,10.91451,27.37072,21.94673,42.01666,29.35701,0.75336,0.87676,0.98450,0.58069,0.85957,0.99722,0.01240
i10_04_4.bmp,10.00000,4.00000,4.00000,4.76923,0.15997,236.42542,15.37613,24.39386,18.96987,38.48121,26.77710,0.61869,0.79162,0.97202,0.50600,0.75846,0.99458,0.02244
i10_04_5.bmp,10.00000,4.00000,5.00000,4.23077,0.13790,460.13089,21.45066,21.50199,16.07800,34.73395,23.67708,0.46049,0.67509,0.95068,0.43663,0.62216,0.98944,0.03676
i11_04_1.bmp,11.00000,4.00000,1.00000,5.47059,0.11936,33.50292,5.78817,32.87998,24.14669,53.29115,41.28029,0.92749,0.97293,0.99661,0.73729,0.97195,0.99937,0.00167
i11_04_2.bmp,11.00000,4.00000,2.00000,5.62162,0.19621,61.04294,7.81300,30.27445,21.54117,50.08301,39.19550,0.88454,0.95258,0.99402,0.67828,0.95055,0.99893,0.00287
