name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_07_1.bmp,1.00000,7.00000,1.00000,5.08333,0.15404,30.49154,5.52191,33.28901,26.20293,38.50021,27.72491,0.87951,0.96262,0.98654,0.68595,0.97918,0.99153,0.02122
i01_07_2.bmp,1.00000,7.00000,2.00000,4.75000,0.13249,61.15784,7.82035,30.26628,23.18020,34.28371,24.35765,0.82022,0.93589,0.97500,0.60374,0.95379,0.98121,0.04024
i01_07_3.bmp,1.00000,7.00000,3.00000,4.00000,0.11111,125.97322,11.22378,27.12802,20.04194,33.71110,24.20024,0.74467,0.88088,0.95181,0.49776,0.92548,0.97107,0.05403
i01_07_4.bmp,1.00000,7.00000,4.00000,3.22222,0.11188,254.74585,15.96076,24.06973,16.98365,28.82319,19.84568,0.65078,0.80474,0.90469,0.40605,0.87003,0.94661,0.09097
i01_07_5.bmp,1.00000,7.00000,5.00000,2.19444,0.11666,501.31889,22.39015,21.12966,14.04358,22.89409,13.84893,0.55115,0.68231,0.84956,0.32200,0.79768,0.90588,0.13403
i02_07_1.bmp,2.00000,7.00000,1.00000,5.91429,0.11691,31.03507,5.57091,33.21228,24.49718,33.52987,24.61343,0.70637,0.99141,0.97804,0.73518,0.94013,0.98809,0.01970
i02_07_2.bmp,2.00000,7.00000,2.00000,5.58333,0.13249,47.79507,6.91340,31.33697,22.62188,27.80553,19.79254,0.58072,0.98559,0.96763,0.67346,0.90476,0.97621,0.03782
i02_07_3.bmp,2.00000,7.00000,3.00000,3.76471,0.10238,138.08770,11.75107,26.72925,18.01416,27.98128,21.10109,0.45593,0.96361,0.91536,0.59589,0.85623,0.95766,0.06055
i02_07_4.bmp,2.00000,7.00000,4.00000,3.75676,0.10401,257.01422,16.03166,24.03123,15.31614,26.55308,17.76855,0.32977,0.93769,0.83317,0.53480,0.81171,0.95112,0.07849
i02_07_5.bmp,2.00000,7.00000,5.00000,2.85714,0.10799,492.07074,22.18267,21.21053,12.49544,18.90018,12.02297,0.21677,0.88718,0.85863,0.53908,0.71927,0.91300,0.10931
i03_07_1.bmp,3.00000,7.00000,1.00000,4.97436,0.11169,30.29595,5.50418,33.31696,25.52743,33.43512,22.98200,0.46327,0.94729,0.96950,0.72805,0.93625,0.98059,0.03477
i03_07_2.bmp,3.00000,7.00000,2.00000,4.10000,0.10488,60.89621,7.80360,30.28490,22.49537,28.55522,18.29776,0.36835,0.90486,0.95175,0.66933,0.88908,0.96493,0.06138
i03_07_3.bmp,3.00000,7.00000,3.00000,3.84615,0.09272,128.99207,11.35747,27.02517,19.23564,25.27981,15.93663,0.29640,0.83837,0.91455,0.63072,0.82430,0.94271,0.09392
i03_07_4.bmp,3.00000,7.00000,4.00000,3.82500,0.09279,241.45039,15.53867,24.30252,16.51299,22.55785,14.37121,0.23985,0.72226,0.85824,0.46742,0.80419,0.93581,0.10038
i03_07_5.bmp,3.00000,7.00000,5.00000,3.61538,0.07790,504.43181,22.45956,21.10278,13.31325,16.76713,8.52133,0.17637,0.68389,0.80354,0.43734,0.68981,0.90606,0.15137
i04_07_1.bmp,4.00000,7.00000,1.00000,4.69048,0.09214,29.56056,5.43696,33.42368,25.35363,34.82883,25.00321,0.65466,0.96681,0.97365,0.68606,0.90882,0.98062,0.03339
i04_07_2.bmp,4.00000,7.00000,2.00000,4.07500,0.10833,60.58061,7.78335,30.30747,22.23742,31.33158,22.06749,0.53269,0.93127,0.95398,0.60703,0.86692,0.96504,0.05513
i04_07_3.bmp,4.00000,7.00000,3.00000,3.52381,0.10234,121.08361,11.00380,27.29995,19.22990,27.59272,18.19140,0.39160,0.87722,0.90807,0.53021,0.82057,0.94987,0.07664
i04_07_4.bmp,4.00000,7.00000,4.00000,3.14286,0.09265,285.10446,16.88504,23.58076,15.51072,22.05738,13.64895,0.28162,0.74838,0.83072,0.43447,0.72722,0.91573,0.11572
i04_07_5.bmp,4.00000,7.00000,5.00000,2.95238,0.08878,553.84355,23.53388,20.69693,12.62689,17.06314,9.01152,0.19627,0.64192,0.79076,0.40562,0.59720,0.84631,0.17050
i05_07_1.bmp,5.00000,7.00000,1.00000,5.27500,0.15806,30.08239,5.48474,33.34768,25.12155,37.69238,32.45148,0.91701,0.96326,0.98808,0.69269,0.98629,0.99353,0.01747
i05_07_2.bmp,5.00000,7.00000,2.00000,5.26829,0.13808,61.82365,7.86280,30.21926,21.99312,33.12352,27.94517,0.86789,0.93338,0.97538,0.60097,0.97297,0.98385,0.04011
i05_07_3.bmp,5.00000,7.00000,3.00000,4.53846,0.13493,126.94225,11.26687,27.09474,18.86861,28.67418,23.04886,0.79693,0.87838,0.95040,0.49704,0.94722,0.96543,0.07109
i05_07_4.bmp,5.00000,7.00000,4.00000,4.05128,0.11999,272.88158,16.51913,23.77106,15.54493,23.79472,18.10535,0.71312,0.79655,0.91126,0.40045,0.89832,0.93452,0.11156
i05_07_5.bmp,5.00000,7.00000,5.00000,3.14634,0.13162,514.43662,22.68120,21.01748,12.79135,19.73560,14.87793,0.62060,0.69876,0.86077,0.33740,0.83594,0.89111,0.15567
i06_07_1.bmp,6.00000,7.00000,1.00000,5.32432,0.17538,31.82861,5.64168,33.10263,28.11431,37.29698,28.27650,0.82582,0.97076,0.98127,0.69157,0.98500,0.99117,0.02337
i06_07_2.bmp,6.00000,7.00000,2.00000,5.11429,0.11264,65.48519,8.09229,29.96937,24.98105,33.05570,25.02865,0.76506,0.94364,0.96365,0.60491,0.96932,0.98289,0.03966
i06_07_3.bmp,6.00000,7.00000,3.00000,4.40541,0.14534,119.73017,10.94213,27.34877,22.36045,34.59115,25.62468,0.69448,0.89297,0.93897,0.52290,0.94115,0.97362,0.05408
i06_07_4.bmp,6.00000,7.00000,4.00000,3.14286,0.10799,239.00761,15.45987,24.34669,19.35837,28.39950,20.26247,0.59533,0.82855,0.90053,0.42143,0.89651,0.95198,0.08306
i06_07_5.bmp,6.00000,7.00000,5.00000,2.68571,0.11967,479.12659,21.88896,21.32630,16.33798,25.42143,18.06676,0.48663,0.66391,0.83436,0.31263,0.83129,0.91835,0.11842
i07_07_1.bmp,7.00000,7.00000,1.00000,5.58140,0.11964,29.73970,5.45341,33.39744,26.04712,36.58521,27.12999,0.72504,0.95010,0.97870,0.68465,0.96403,0.98632,0.02928
i07_07_2.bmp,7.00000,7.00000,2.00000,5.19048,0.10774,60.41649,7.77280,30.31925,22.96893,31.64490,23.33962,0.65261,0.91663,0.96063,0.59512,0.93566,0.97466,0.04866
i07_07_3.bmp,7.00000,7.00000,3.00000,4.31818,0.11487,127.67988,11.29955,27.06958,19.71926,28.01011,19.58036,0.57472,0.84415,0.93434,0.51975,0.86458,0.94689,0.08904
i07_07_4.bmp,7.00000,7.00000,4.00000,3.62222,0.11880,276.60040,16.63131,23.71228,16.36196,23.72951,15.64071,0.49371,0.74569,0.89024,0.44518,0.78613,0.91403,0.12931
i07_07_5.bmp,7.00000,7.00000,5.00000,2.83721,0.10364,465.08237,21.56577,21.45550,14.10518,20.00399,12.08184,0.39316,0.64164,0.82449,0.33028,0.69633,0.87244,0.18375
i08_07_1.bmp,8.00000,7.00000,1.00000,5.50000,0.19764,30.61078,5.53270,33.27206,27.85407,40.50662,33.10861,0.88516,0.96214,0.98538,0.67802,0.99090,0.99336,0.01505
i08_07_2.bmp,8.00000,7.00000,2.00000,4.64516,0.18558,63.67457,7.97963,30.09114,24.67316,35.79629,29.15360,0.83069,0.92810,0.97073,0.58387,0.98151,0.98529,0.03128
i08_07_3.bmp,8.00000,7.00000,3.00000,4.16667,0.16387,125.62533,11.20827,27.14003,21.72204,32.85393,25.78145,0.77333,0.86993,0.94270,0.49723,0.96686,0.97187,0.06547
i08_07_4.bmp,8.00000,7.00000,4.00000,3.45161,0.11930,239.78749,15.48507,24.33254,18.91455,27.93796,21.52335,0.68445,0.80225,0.90612,0.40473,0.93899,0.94591,0.10041
i08_07_5.bmp,8.00000,7.00000,5.00000,2.38710,0.13438,464.78148,21.55879,21.45832,16.04033,23.06533,16.63656,0.57158,0.69998,0.85417,0.31756,0.88029,0.90697,0.14032
i09_07_1.bmp,9.00000,7.00000,1.00000,4.87879,0.17012,29.49533,5.43096,33.43327,28.27854,38.52737,25.16748,0.61345,0.91129,0.97187,0.65330,0.97429,0.98752,0.02479
i09_07_2.bmp,9.00000,7.00000,2.00000,4.75000,0.11693,61.17895,7.82170,30.26478,25.11005,34.42818,21.86152,0.53887,0.84355,0.94756,0.58414,0.95379,0.97696,0.04317
i09_07_3.bmp,9.00000,7.00000,3.00000,4.12903,0.16284,111.54483,10.56148,27.65631,22.50158,30.29659,18.87396,0.44110,0.78654,0.92276,0.45568,0.91879,0.96136,0.06972
i09_07_4.bmp,9.00000,7.00000,4.00000,3.66667,0.13324,242.63180,15.57664,24.28133,19.12660,25.08049,15.22550,0.37532,0.71321,0.88231,0.38800,0.85655,0.92944,0.11645
i09_07_5.bmp,9.00000,7.00000,5.00000,2.70968,0.12236,450.52760,21.22564,21.59359,16.43886,22.37506,12.16822,0.31008,0.64145,0.83838,0.36070,0.77986,0.88907,0.16844
i10_07_1.bmp,10.00000,7.00000,1.00000,5.54054,0.12441,30.84709,5.55402,33.23866,27.81467,37.95098,23.96587,0.69165,0.90654,0.96568,0.61191,0.96557,0.98645,0.02531
i10_07_2.bmp,10.00000,7.00000,2.00000,5.02564,0.08494,61.19616,7.82280,30.26356,24.83957,33.54338,20.43572,0.58802,0.83909,0.93855,0.53053,0.94314,0.97549,0.04322
i10_07_3.bmp,10.00000,7.00000,3.00000,4.46154,0.11378,121.43456,11.01974,27.28738,21.86339,30.09064,17.64669,0.47976,0.71255,0.89056,0.39547,0.89800,0.94656,0.08664
