name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_17_1.bmp,1.00000,17.00000,1.00000,5.35135,0.16755,16.53119,4.06586,35.94776,28.86168,30.24990,19.24342,0.99050,0.99353,0.99564,0.95403,0.99491,0.99657,0.00202
i01_17_2.bmp,1.00000,17.00000,2.00000,6.62162,0.22402,64.94270,8.05870,30.00550,22.91942,24.28127,13.85542,0.96294,0.97767,0.98627,1.05914,0.98383,0.98942,0.00627
i01_17_3.bmp,1.00000,17.00000,3.00000,4.08108,0.11705,103.59036,10.17794,27.97761,20.89153,22.24512,11.60046,0.94805,0.95730,0.96973,0.88215,0.96131,0.97645,0.01365
i01_17_4.bmp,1.00000,17.00000,4.00000,6.24324,0.25182,289.91309,17.02683,23.50813,16.42204,17.78565,8.05368,0.87232,0.91353,0.94803,1.07675,0.93806,0.95756,0.02446
i01_17_5.bmp,1.00000,17.00000,5.00000,2.97143,0.11055,413.99041,20.34675,21.96090,14.87482,16.22639,5.77149,0.77544,0.80580,0.85674,0.72531,0.80607,0.88933,0.06755
i02_17_1.bmp,2.00000,17.00000,1.00000,5.91667,0.12028,29.16631,5.40058,33.48199,24.76690,27.67728,20.69934,0.98450,0.99370,0.99651,0.95745,0.99328,0.99782,0.00200
i02_17_2.bmp,2.00000,17.00000,2.00000,5.68571,0.17506,109.63084,10.47047,27.73148,19.01638,22.63165,16.66358,0.93555,0.98075,0.98982,1.03530,0.98484,0.99329,0.01347
i02_17_3.bmp,2.00000,17.00000,3.00000,4.83784,0.12969,181.47274,13.47118,25.54269,16.82760,19.74383,13.32496,0.92821,0.95651,0.97630,0.89231,0.96035,0.98660,0.01267
i02_17_4.bmp,2.00000,17.00000,4.00000,4.77143,0.16206,512.36587,22.63550,21.03500,12.31991,16.53857,11.90055,0.74915,0.92654,0.96311,1.02168,0.95149,0.97502,0.03259
i02_17_5.bmp,2.00000,17.00000,5.00000,3.91667,0.10668,725.58468,26.93668,19.52392,10.80883,13.72322,7.64275,0.73290,0.79332,0.88778,0.75037,0.80873,0.93957,0.06087
i03_17_1.bmp,3.00000,17.00000,1.00000,6.28205,0.13543,25.80971,5.08033,34.01297,26.22344,29.02349,20.28821,0.97365,0.99384,0.99662,0.95034,0.99581,0.99804,0.00216
i03_17_2.bmp,3.00000,17.00000,2.00000,6.75000,0.16489,76.11895,8.72462,29.31588,21.52634,23.84150,15.67641,0.89834,0.98090,0.98824,1.01346,0.97816,0.99374,0.01684
i03_17_3.bmp,3.00000,17.00000,3.00000,5.20000,0.12349,161.92641,12.72503,26.03763,18.24809,21.04204,12.76283,0.91217,0.95991,0.97812,0.87295,0.96243,0.98960,0.01292
i03_17_4.bmp,3.00000,17.00000,4.00000,6.57500,0.19965,305.04287,17.46548,23.28719,15.49766,17.28023,10.28030,0.78563,0.92570,0.95808,1.01241,0.92216,0.97799,0.04594
i03_17_5.bmp,3.00000,17.00000,5.00000,3.79487,0.13164,647.07920,25.43775,20.02123,12.23170,15.01871,7.05374,0.73209,0.81948,0.90101,0.71016,0.80508,0.95316,0.06213
i04_17_1.bmp,4.00000,17.00000,1.00000,6.00000,0.14677,17.67910,4.20465,35.65620,27.58615,28.20870,20.22181,0.98807,0.99323,0.99627,0.94997,0.98986,0.99776,0.00199
i04_17_2.bmp,4.00000,17.00000,2.00000,6.66667,0.15673,67.10475,8.19175,29.86327,21.79322,22.46349,15.04803,0.95437,0.97657,0.98791,1.06222,0.97896,0.99332,0.00618
i04_17_3.bmp,4.00000,17.00000,3.00000,4.78049,0.11703,110.09345,10.49254,27.71319,19.64314,20.24885,12.74550,0.94031,0.95636,0.97463,0.87176,0.95558,0.98624,0.01230
i04_17_4.bmp,4.00000,17.00000,4.00000,7.21429,0.21701,310.42600,17.61891,23.21122,15.14118,15.88472,9.26257,0.82534,0.91292,0.95332,1.09617,0.92941,0.97352,0.02460
i04_17_5.bmp,4.00000,17.00000,5.00000,3.92500,0.08936,440.02968,20.97688,21.69598,13.62594,14.22903,6.92048,0.76042,0.80400,0.88165,0.70421,0.79728,0.93756,0.05897
i05_17_1.bmp,5.00000,17.00000,1.00000,5.30000,0.15890,30.97842,5.56583,33.22021,24.99408,26.39226,20.72706,0.98927,0.99150,0.99503,0.95744,0.99461,0.99596,0.00195
i05_17_2.bmp,5.00000,17.00000,2.00000,6.82927,0.20668,98.70208,9.93489,28.18754,19.96141,21.65357,16.19353,0.95121,0.96533,0.98579,0.97317,0.98461,0.98677,0.02539
i05_17_3.bmp,5.00000,17.00000,3.00000,4.02500,0.13914,193.53678,13.91175,25.26317,17.03704,18.42452,12.90641,0.93980,0.94842,0.96536,0.89097,0.96058,0.97194,0.01270
i05_17_4.bmp,5.00000,17.00000,4.00000,6.56098,0.23910,396.04684,19.90093,22.15334,13.92721,15.83093,10.80137,0.85315,0.88053,0.94926,0.86501,0.94565,0.95461,0.05569
i05_17_5.bmp,5.00000,17.00000,5.00000,2.80000,0.14663,775.87765,27.85458,19.23287,11.00674,12.39367,7.07360,0.75639,0.78469,0.83389,0.74516,0.80282,0.86553,0.06303
i06_17_1.bmp,6.00000,17.00000,1.00000,5.55556,0.15438,36.31743,6.02639,32.52965,27.54133,28.64623,19.87268,0.99071,0.99301,0.99608,0.95423,0.99538,0.99677,0.00212
i06_17_2.bmp,6.00000,17.00000,2.00000,6.08108,0.16826,100.03835,10.00192,28.12914,23.14082,24.73339,16.74183,0.93388,0.97296,0.98752,1.02074,0.99083,0.98871,0.01669
i06_17_3.bmp,6.00000,17.00000,3.00000,4.05556,0.14134,229.91557,15.16297,24.51512,19.52680,20.62243,12.15085,0.94792,0.95403,0.97291,0.88189,0.96135,0.97856,0.01435
i06_17_4.bmp,6.00000,17.00000,4.00000,5.83784,0.29978,415.85817,20.39260,21.94135,16.95303,18.82099,11.23316,0.82456,0.88334,0.94921,0.99076,0.96612,0.96072,0.02980
i06_17_5.bmp,6.00000,17.00000,5.00000,3.37838,0.14480,919.34326,30.32067,18.49603,13.50771,14.60122,6.29201,0.77412,0.79545,0.87232,0.72610,0.80345,0.89895,0.07070
i07_17_1.bmp,7.00000,17.00000,1.00000,5.54545,0.12220,20.18442,4.49271,35.08064,27.73032,29.42879,19.69551,0.98811,0.99369,0.99588,0.95310,0.99355,0.99687,0.00225
i07_17_2.bmp,7.00000,17.00000,2.00000,6.40000,0.19219,73.64789,8.58183,29.45920,22.10888,23.70279,14.43760,0.96049,0.97921,0.98810,1.03762,0.98302,0.99078,0.00669
i07_17_3.bmp,7.00000,17.00000,3.00000,4.40476,0.12168,125.58374,11.20641,27.14147,19.79115,21.47821,12.13894,0.94422,0.95850,0.97174,0.87970,0.95948,0.97900,0.01521
i07_17_4.bmp,7.00000,17.00000,4.00000,6.72727,0.20920,315.30685,17.75688,23.14347,15.79315,17.33519,8.60537,0.88505,0.91913,0.95921,0.99634,0.93737,0.96519,0.02611
i07_17_5.bmp,7.00000,17.00000,5.00000,3.34091,0.14709,502.10118,22.40761,21.12289,13.77257,15.45728,6.37910,0.77077,0.81405,0.86532,0.72205,0.80207,0.90019,0.07532
i08_17_1.bmp,8.00000,17.00000,1.00000,5.40625,0.15219,40.79291,6.38693,32.02496,26.60697,27.66269,20.40559,0.99215,0.99279,0.99555,0.95507,0.99467,0.99639,0.00227
i08_17_2.bmp,8.00000,17.00000,2.00000,5.58065,0.18684,113.64902,10.66063,27.57515,22.15716,23.11217,16.17126,0.93935,0.96967,0.98673,0.95130,0.98523,0.98886,0.01430
i08_17_3.bmp,8.00000,17.00000,3.00000,4.18750,0.17918,258.28693,16.07131,24.00978,18.59179,19.66078,12.65967,0.94908,0.95361,0.96851,0.88396,0.96023,0.97466,0.01456
i08_17_4.bmp,8.00000,17.00000,4.00000,5.06452,0.21366,436.66250,20.89647,21.72934,16.31136,17.60042,11.17274,0.83605,0.87655,0.94747,0.86095,0.95106,0.95652,0.04592
i08_17_5.bmp,8.00000,17.00000,5.00000,3.25806,0.18792,1028.47352,32.06982,18.00887,12.59089,13.65348,6.91998,0.77546,0.79816,0.84998,0.73237,0.80227,0.88029,0.07113
i09_17_1.bmp,9.00000,17.00000,1.00000,5.81250,0.18455,23.50104,4.84779,34.41993,29.26520,30.44278,18.95179,0.98869,0.99419,0.99680,0.94587,0.99375,0.99774,0.00217
i09_17_2.bmp,9.00000,17.00000,2.00000,6.78788,0.18059,90.15604,9.49505,28.58086,23.42612,24.56854,13.83214,0.96629,0.97955,0.99030,1.05992,0.98181,0.99335,0.00716
i09_17_3.bmp,9.00000,17.00000,3.00000,4.78125,0.11469,146.88841,12.11975,26.46093,21.30620,22.47814,11.60449,0.94649,0.96322,0.97809,0.86153,0.95972,0.98536,0.01526
i09_17_4.bmp,9.00000,17.00000,4.00000,6.36364,0.22193,405.51113,20.13731,22.05078,16.89604,17.90260,8.03574,0.88019,0.91580,0.96213,1.07264,0.93274,0.97461,0.02688
i09_17_5.bmp,9.00000,17.00000,5.00000,3.60606,0.14174,587.12707,24.23071,20.44348,15.28875,16.45800,5.81759,0.77580,0.83987,0.89638,0.68865,0.80188,0.93127,0.07498
i10_17_1.bmp,10.00000,17.00000,1.00000,5.71053,0.11714,20.26312,4.50146,35.06374,29.63975,30.37431,18.99736,0.98952,0.99333,0.99673,0.94096,0.99384,0.99745,0.00218
i10_17_2.bmp,10.00000,17.00000,2.00000,6.58974,0.21672,67.19981,8.19755,29.85712,24.43313,25.21270,14.76369,0.96085,0.96776,0.98915,1.05163,0.98267,0.99193,0.01440
i10_17_3.bmp,10.00000,17.00000,3.00000,4.56757,0.11806,124.76208,11.16969,27.16998,21.74599,22.46719,11.69488,0.94819,0.96112,0.97799,0.85070,0.96001,0.98386,0.01448
i10_17_4.bmp,10.00000,17.00000,4.00000,6.56410,0.21996,279.61409,16.72167,23.66521,18.24122,19.13238,9.46981,0.88147,0.89302,0.95640,1.06242,0.93941,0.96807,0.04147
i10_17_5.bmp,10.00000,17.00000,5.00000,3.69231,0.19241,500.63165,22.37480,21.13562,15.71163,16.43145,5.74500,0.77882,0.83852,0.89725,0.66112,0.80197,0.92490,0.07068
i11_17_1.bmp,11.00000,17.00000,1.00000,5.59459,0.18903,22.73282,4.76789,34.56427,25.83099,26.82549,20.66442,0.97955,0.98718,0.99487,0.95052,0.99399,0.99694,0.00219
