name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_21_1.bmp,1.00000,21.00000,1.00000,5.70270,0.16601,32.39463,5.69163,33.02607,25.93999,39.80089,30.58593,0.87279,0.96407,0.98340,0.66814,0.96148,0.99052,0.01781
i01_21_2.bmp,1.00000,21.00000,2.00000,5.27778,0.10101,65.56520,8.09723,29.96407,22.87799,36.10366,27.25422,0.81186,0.93111,0.96736,0.57557,0.92352,0.98071,0.03497
i01_21_3.bmp,1.00000,21.00000,3.00000,4.67568,0.12119,130.10715,11.40645,26.98779,19.90171,32.31755,23.82150,0.72157,0.87263,0.93597,0.47459,0.85532,0.96215,0.06273
i01_21_4.bmp,1.00000,21.00000,4.00000,4.05714,0.13964,259.43305,16.10693,23.99055,16.90447,28.17844,19.52636,0.59039,0.76745,0.87269,0.36772,0.74326,0.92996,0.10388
i01_21_5.bmp,1.00000,21.00000,5.00000,3.05405,0.11432,515.52002,22.70507,21.00835,13.92227,23.65697,14.58579,0.40916,0.60362,0.76345,0.25759,0.55414,0.88716,0.14464
i02_21_1.bmp,2.00000,21.00000,1.00000,5.97297,0.17300,32.84693,5.73122,32.96586,24.25076,34.04964,25.79389,0.65580,0.99081,0.96851,0.69277,0.86314,0.98252,0.02739
i02_21_2.bmp,2.00000,21.00000,2.00000,5.29730,0.12599,65.26971,8.07897,29.98369,21.26859,30.32750,22.26889,0.50948,0.98174,0.93982,0.61488,0.75603,0.96687,0.05068
i02_21_3.bmp,2.00000,21.00000,3.00000,4.60000,0.12256,129.54451,11.38176,27.00661,18.29152,26.15503,18.09368,0.35124,0.96455,0.89101,0.53758,0.58625,0.94019,0.08369
i02_21_4.bmp,2.00000,21.00000,4.00000,3.27778,0.07465,259.55500,16.11071,23.98851,15.27342,20.60296,14.16178,0.19838,0.93089,0.82590,0.46676,0.35345,0.90733,0.12247
i02_21_5.bmp,2.00000,21.00000,5.00000,2.36111,0.08005,515.43225,22.70313,21.00909,12.29400,12.98541,10.10450,0.09246,0.87664,0.75643,0.41944,0.14543,0.87699,0.16082
i03_21_1.bmp,3.00000,21.00000,1.00000,5.23684,0.09440,32.11984,5.66744,33.06307,25.27354,36.37475,26.83678,0.44521,0.95490,0.96554,0.67211,0.84492,0.98261,0.03016
i03_21_2.bmp,3.00000,21.00000,2.00000,4.43590,0.10754,65.14358,8.07116,29.99209,22.20256,32.90831,23.53780,0.34235,0.90987,0.93562,0.59377,0.72768,0.96767,0.05197
i03_21_3.bmp,3.00000,21.00000,3.00000,3.89744,0.10754,129.85397,11.39535,26.99625,19.20672,29.49423,20.42251,0.25354,0.83365,0.88497,0.51208,0.55937,0.94382,0.08312
i03_21_4.bmp,3.00000,21.00000,4.00000,3.17949,0.08004,260.59733,16.14303,23.97110,16.18157,25.29164,16.52475,0.17963,0.73041,0.80751,0.43231,0.35528,0.90523,0.12342
i03_21_5.bmp,3.00000,21.00000,5.00000,2.10000,0.07746,514.34235,22.67912,21.01828,13.22875,17.80870,10.85029,0.10024,0.65587,0.73246,0.35936,0.13802,0.87485,0.15221
i04_21_1.bmp,4.00000,21.00000,1.00000,5.14634,0.09485,32.54941,5.70521,33.00537,24.93532,35.76409,26.56926,0.60641,0.96465,0.96641,0.64113,0.82064,0.98031,0.03156
