name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_10_1.bmp,1.00000,10.00000,1.00000,5.97297,0.15519,31.66329,5.62701,33.12524,26.03916,47.25233,35.37677,0.89753,0.96726,0.99116,0.69202,0.95548,0.99785,0.00420
i01_10_2.bmp,1.00000,10.00000,2.00000,5.94595,0.16192,61.19569,7.82277,30.26360,23.17751,42.85724,31.62248,0.83844,0.93914,0.98252,0.61449,0.90646,0.99403,0.01159
i01_10_3.bmp,1.00000,10.00000,3.00000,4.91667,0.15404,128.04577,11.31573,27.05715,19.97107,35.76322,26.42319,0.72159,0.87793,0.95282,0.49646,0.79887,0.97836,0.03760
i01_10_4.bmp,1.00000,10.00000,4.00000,3.21622,0.10902,263.35480,16.22821,23.92539,16.83931,27.79978,19.00537,0.53849,0.76404,0.87069,0.36538,0.62957,0.91717,0.12142
i01_10_5.bmp,1.00000,10.00000,5.00000,2.08108,0.15934,528.53388,22.98986,20.90008,13.81399,21.98384,12.80650,0.36100,0.50758,0.68097,0.17382,0.46084,0.82589,0.21211
i02_10_1.bmp,2.00000,10.00000,1.00000,6.00000,0.18331,19.51753,4.41786,35.22656,26.51146,41.36096,32.32724,0.77900,0.99456,0.98656,0.74818,0.91161,0.99738,0.00437
i02_10_2.bmp,2.00000,10.00000,2.00000,5.97222,0.13314,31.31666,5.59613,33.17305,24.45796,37.21100,28.67534,0.68134,0.99130,0.97650,0.69441,0.84626,0.99311,0.01104
i02_10_3.bmp,2.00000,10.00000,3.00000,5.43243,0.14065,60.10013,7.75243,30.34205,21.62696,31.05223,22.74833,0.49059,0.98341,0.94761,0.61373,0.71099,0.97338,0.03853
i02_10_4.bmp,2.00000,10.00000,4.00000,3.50000,0.11453,129.48246,11.37904,27.00869,18.29360,24.48467,16.03325,0.27126,0.96500,0.89438,0.53379,0.51653,0.90621,0.11971
i02_10_5.bmp,2.00000,10.00000,5.00000,2.71429,0.08639,199.98157,14.14148,25.12090,16.40581,20.19488,12.00943,0.15157,0.94891,0.85814,0.50729,0.35211,0.83358,0.19682
i03_10_1.bmp,3.00000,10.00000,1.00000,6.23684,0.15087,13.51447,3.67620,36.82281,29.03328,44.85966,32.88025,0.67287,0.98936,0.98699,0.77811,0.92989,0.99802,0.00343
i03_10_2.bmp,3.00000,10.00000,2.00000,5.66667,0.13241,22.36071,4.72871,34.63595,26.84642,41.15525,30.27490,0.59560,0.98339,0.97874,0.72692,0.87005,0.99484,0.00851
i03_10_3.bmp,3.00000,10.00000,3.00000,5.05128,0.11999,47.28037,6.87607,31.38399,23.59446,34.98631,25.05153,0.43483,0.96547,0.95239,0.63955,0.75396,0.97931,0.03118
i03_10_4.bmp,3.00000,10.00000,4.00000,3.30000,0.09487,123.62300,11.11859,27.20981,19.42028,27.54774,17.96928,0.24213,0.87054,0.87739,0.51625,0.56451,0.92652,0.10797
i03_10_5.bmp,3.00000,10.00000,5.00000,2.48718,0.08004,293.19513,17.12294,23.45924,15.66970,21.54404,11.84292,0.15186,0.68651,0.75250,0.34749,0.37897,0.86616,0.19444
i04_10_1.bmp,4.00000,10.00000,1.00000,6.07143,0.15206,12.82090,3.58063,37.05162,28.98157,45.29147,33.51153,0.80723,0.98677,0.99009,0.76038,0.90839,0.99789,0.00359
i04_10_2.bmp,4.00000,10.00000,2.00000,5.97561,0.13575,20.49338,4.52696,35.01467,26.94462,41.08141,30.68421,0.72626,0.97960,0.98227,0.70369,0.85314,0.99450,0.00891
i04_10_3.bmp,4.00000,10.00000,3.00000,5.07143,0.09155,41.45391,6.43847,31.95515,23.88510,34.35057,24.92034,0.56427,0.96191,0.95709,0.61173,0.74214,0.97738,0.03318
i04_10_4.bmp,4.00000,10.00000,4.00000,3.26190,0.08947,97.63774,9.88118,28.23463,20.16458,27.05125,17.81324,0.33743,0.92513,0.90046,0.51105,0.53776,0.90097,0.11500
i04_10_5.bmp,4.00000,10.00000,5.00000,2.19048,0.09664,335.66856,18.32126,22.87170,14.80165,21.23377,12.16545,0.18908,0.68204,0.74485,0.36316,0.35924,0.81567,0.19459
i05_10_1.bmp,5.00000,10.00000,1.00000,5.73171,0.16907,34.64997,5.88642,32.73378,24.50764,43.24102,38.55949,0.94318,0.97201,0.98770,0.67668,0.97122,0.99872,0.00289
i05_10_2.bmp,5.00000,10.00000,2.00000,5.15385,0.09272,67.70978,8.22860,29.82429,21.59816,39.37435,34.97438,0.90865,0.94957,0.97873,0.59088,0.93308,0.99636,0.00804
i05_10_3.bmp,5.00000,10.00000,3.00000,4.70732,0.16268,157.19635,12.53780,26.16638,17.94025,33.05945,29.10333,0.82520,0.89229,0.94944,0.46474,0.83149,0.98550,0.02915
i05_10_4.bmp,5.00000,10.00000,4.00000,3.43902,0.11465,365.00450,19.10509,22.50782,14.28169,25.48958,21.26445,0.66594,0.75547,0.86335,0.29968,0.65502,0.93730,0.10169
i05_10_5.bmp,5.00000,10.00000,5.00000,1.87805,0.15501,648.89649,25.47345,20.00905,11.78292,20.27966,15.74130,0.50213,0.58134,0.74033,0.18827,0.48769,0.85400,0.19397
i06_10_1.bmp,6.00000,10.00000,1.00000,5.83784,0.15532,27.71760,5.26475,33.70325,28.71493,48.12478,36.50234,0.86417,0.97734,0.98925,0.69703,0.96515,0.99805,0.00391
i06_10_2.bmp,6.00000,10.00000,2.00000,5.62857,0.12179,54.31550,7.36990,30.78157,25.79325,44.06734,33.18415,0.80863,0.95802,0.98083,0.61723,0.92016,0.99459,0.01072
i06_10_3.bmp,6.00000,10.00000,3.00000,5.42857,0.13574,119.05861,10.91140,27.37320,22.38488,37.77285,28.24463,0.70386,0.91265,0.95240,0.49941,0.80817,0.97917,0.03674
i06_10_4.bmp,6.00000,10.00000,4.00000,3.16216,0.13521,263.02769,16.21813,23.93079,18.94247,29.87472,21.08468,0.50448,0.81216,0.86887,0.35823,0.62353,0.92077,0.11841
i06_10_5.bmp,6.00000,10.00000,5.00000,1.77778,0.09711,496.11499,22.27364,21.17498,16.18666,24.71562,15.79991,0.31765,0.64163,0.75058,0.27197,0.44550,0.81979,0.22392
i07_10_1.bmp,7.00000,10.00000,1.00000,6.13333,0.16510,15.52760,3.94051,36.21976,28.86944,45.50512,35.39193,0.85400,0.98607,0.99043,0.76396,0.96169,0.99869,0.00265
i07_10_2.bmp,7.00000,10.00000,2.00000,5.88636,0.15487,27.06338,5.20225,33.80698,26.45666,41.59104,31.98196,0.81172,0.97729,0.98343,0.69989,0.92521,0.99640,0.00708
i07_10_3.bmp,7.00000,10.00000,3.00000,5.04545,0.10141,59.49196,7.71310,30.38622,23.03590,35.08994,26.65903,0.72261,0.95193,0.96083,0.59101,0.83799,0.98458,0.02800
i07_10_4.bmp,7.00000,10.00000,4.00000,3.70455,0.09414,159.01762,12.61022,26.11635,18.76603,27.22749,19.01758,0.56200,0.86044,0.89793,0.43440,0.67258,0.93017,0.10705
i07_10_5.bmp,7.00000,10.00000,5.00000,2.22727,0.10094,336.87622,18.35419,22.85610,15.50578,22.07045,13.74753,0.43380,0.69244,0.79058,0.30566,0.51091,0.85531,0.19550
i08_10_1.bmp,8.00000,10.00000,1.00000,5.96774,0.20137,31.89852,5.64788,33.09310,27.67511,46.64918,38.67327,0.91250,0.96900,0.98806,0.66907,0.98227,0.99814,0.00394
i08_10_2.bmp,8.00000,10.00000,2.00000,5.59375,0.15219,61.25137,7.82633,30.25965,24.84166,42.72762,35.74720,0.86770,0.94627,0.97903,0.58705,0.95996,0.99506,0.01013
i08_10_3.bmp,8.00000,10.00000,3.00000,4.68750,0.12837,146.20354,12.09147,26.48122,21.06324,36.27073,30.16661,0.77128,0.88966,0.94838,0.46215,0.89376,0.98059,0.03624
i08_10_4.bmp,8.00000,10.00000,4.00000,3.21875,0.13789,340.08440,18.44138,22.81494,17.39695,29.14439,23.26346,0.61092,0.76183,0.86899,0.31448,0.76036,0.92863,0.10989
i08_10_5.bmp,8.00000,10.00000,5.00000,1.34375,0.18011,594.84188,24.38938,20.38679,14.96880,23.99831,17.85236,0.46175,0.57180,0.76503,0.19068,0.62958,0.85651,0.18707
i09_10_1.bmp,9.00000,10.00000,1.00000,6.00000,0.15934,16.17961,4.02239,36.04112,30.88639,48.41376,33.75231,0.70410,0.96607,0.98568,0.68786,0.96737,0.99807,0.00345
i09_10_2.bmp,9.00000,10.00000,2.00000,5.65625,0.18011,28.47795,5.33647,33.58572,28.43098,44.28076,30.91390,0.61794,0.94840,0.97678,0.61521,0.93620,0.99484,0.00893
i09_10_3.bmp,9.00000,10.00000,3.00000,4.90625,0.11145,61.52567,7.84383,30.24024,25.08551,37.91351,26.08460,0.51468,0.90571,0.94817,0.50685,0.85927,0.98018,0.03127
i09_10_4.bmp,9.00000,10.00000,4.00000,3.19355,0.09590,156.39654,12.50586,26.18853,21.03380,30.13113,19.17375,0.37957,0.75503,0.87318,0.36076,0.72128,0.92846,0.11173
i09_10_5.bmp,9.00000,10.00000,5.00000,2.34375,0.09488,300.55367,17.33648,23.35158,18.19685,24.88793,14.14480,0.27289,0.60561,0.78099,0.22441,0.59009,0.86691,0.20070
i10_10_1.bmp,10.00000,10.00000,1.00000,5.86842,0.17524,15.41199,3.92581,36.25222,30.82822,48.18606,32.73376,0.79064,0.96508,0.98560,0.68843,0.96139,0.99801,0.00353
i10_10_2.bmp,10.00000,10.00000,2.00000,5.81579,0.15726,26.13948,5.11268,33.95783,28.53384,44.11365,30.39105,0.71909,0.94609,0.97662,0.61592,0.92634,0.99471,0.00916
i10_10_3.bmp,10.00000,10.00000,3.00000,5.20513,0.13164,56.77650,7.53502,30.58912,25.16513,37.77037,25.44768,0.60149,0.89770,0.94591,0.49125,0.83341,0.97912,0.03217
i10_10_4.bmp,10.00000,10.00000,4.00000,3.64103,0.12814,143.24515,11.96851,26.57000,21.14601,30.04049,18.65436,0.41306,0.74222,0.86059,0.34310,0.66917,0.91732,0.11661
