name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_12_1.bmp,1.00000,12.00000,1.00000,5.94595,0.15734,35.12064,5.92627,32.67518,25.58910,41.28236,36.18220,0.87601,0.94709,0.97683,0.82445,0.95226,0.99152,0.03871
i01_12_2.bmp,1.00000,12.00000,2.00000,5.86486,0.16732,50.67997,7.11899,31.08244,23.99636,40.56769,35.59582,0.88677,0.93369,0.97027,0.84132,0.93032,0.98926,0.04588
i01_12_3.bmp,1.00000,12.00000,3.00000,4.21622,0.13315,124.32407,11.15007,27.18525,20.09917,34.81827,29.65026,0.75363,0.86864,0.93727,0.69974,0.82119,0.96961,0.08666
i01_12_4.bmp,1.00000,12.00000,4.00000,3.83333,0.13889,263.10769,16.22059,23.92947,16.84339,33.03052,30.14387,0.60164,0.76525,0.88028,0.55057,0.64072,0.94513,0.11268
i01_12_5.bmp,1.00000,12.00000,5.00000,3.43243,0.11806,480.66618,21.92410,21.31237,14.22629,30.06157,28.90067,0.41910,0.63110,0.80380,0.35091,0.34050,0.91444,0.13106
i02_12_1.bmp,2.00000,12.00000,1.00000,5.30556,0.13506,23.88456,4.88718,34.34963,25.63454,36.99774,28.42046,0.84272,0.99331,0.98976,0.82544,0.98959,0.99896,0.00297
i02_12_2.bmp,2.00000,12.00000,2.00000,4.43243,0.12985,57.70509,7.59639,30.51866,21.80357,35.00290,31.15003,0.63398,0.98315,0.95519,0.75385,0.67339,0.97653,0.06234
i02_12_3.bmp,2.00000,12.00000,3.00000,3.08108,0.09653,138.76256,11.77975,26.70808,17.99299,18.72881,10.88879,0.60473,0.96931,0.85863,0.60824,0.72004,0.87996,0.17923
i02_12_4.bmp,2.00000,12.00000,4.00000,2.67568,0.11501,259.35957,16.10464,23.99178,15.27669,18.34001,10.31992,0.19582,0.93681,0.78584,0.50599,0.10659,0.85788,0.19195
i02_12_5.bmp,2.00000,12.00000,5.00000,2.37143,0.09112,595.36954,24.40020,20.38294,11.66785,14.82681,5.93965,0.14861,0.90077,0.68585,0.45382,0.06971,0.81737,0.22959
i03_12_1.bmp,3.00000,12.00000,1.00000,5.41026,0.14827,34.10473,5.83993,32.80266,25.01313,40.40609,33.34641,0.56593,0.97178,0.97568,0.75276,0.77570,0.98330,0.05447
i03_12_2.bmp,3.00000,12.00000,2.00000,4.07895,0.10774,56.22503,7.49833,30.63151,22.84197,37.69820,32.82217,0.59719,0.96361,0.96119,0.72368,0.64127,0.97470,0.07130
i03_12_3.bmp,3.00000,12.00000,3.00000,2.84211,0.10867,124.62728,11.16366,27.17467,19.38514,22.93890,13.50413,0.55855,0.94219,0.86154,0.63670,0.70151,0.88794,0.20891
i03_12_4.bmp,3.00000,12.00000,4.00000,3.10000,0.08515,242.20761,15.56302,24.28893,16.49939,21.55415,11.55393,0.37724,0.90046,0.79689,0.55344,0.36164,0.89865,0.19874
i03_12_5.bmp,3.00000,12.00000,5.00000,2.40000,0.07746,571.98911,23.91629,20.55693,12.76739,15.39821,5.27508,0.21345,0.85887,0.76047,0.47143,0.17003,0.86673,0.21856
i04_12_1.bmp,4.00000,12.00000,1.00000,6.05000,0.10577,31.85006,5.64359,33.09970,25.02965,38.05737,31.76948,0.82880,0.97847,0.98244,0.80398,0.77344,0.99073,0.03931
i04_12_2.bmp,4.00000,12.00000,2.00000,4.64286,0.10001,69.13904,8.31499,29.73357,21.66352,35.18454,30.61177,0.65689,0.94808,0.95128,0.68817,0.49201,0.97385,0.06785
i04_12_3.bmp,4.00000,12.00000,3.00000,3.92857,0.10855,123.83017,11.12790,27.20254,19.13249,32.95106,26.96295,0.42218,0.90412,0.91824,0.53656,0.28010,0.96209,0.07610
i04_12_4.bmp,4.00000,12.00000,4.00000,2.90476,0.08116,257.49157,16.04654,24.02317,15.95313,20.18756,11.28187,0.37964,0.86020,0.82542,0.51039,0.20786,0.88781,0.18751
i04_12_5.bmp,4.00000,12.00000,5.00000,2.65854,0.07406,456.86293,21.37435,21.53294,13.46290,15.83993,6.54457,0.23445,0.83013,0.75763,0.43083,0.12130,0.85235,0.20471
i05_12_1.bmp,5.00000,12.00000,1.00000,5.68293,0.16699,39.54685,6.28863,32.15969,23.93355,39.50494,37.82661,0.95674,0.97264,0.98713,0.83685,0.96001,0.99579,0.03118
i05_12_2.bmp,5.00000,12.00000,2.00000,5.77500,0.16003,60.54245,7.78090,30.31020,22.08407,37.32388,35.85051,0.95217,0.96181,0.98101,0.86523,0.93376,0.99357,0.04217
i05_12_3.bmp,5.00000,12.00000,3.00000,5.35000,0.13942,126.20967,11.23431,27.11988,18.89375,34.23929,32.99202,0.89758,0.91773,0.95866,0.78723,0.86091,0.98519,0.06312
i05_12_4.bmp,5.00000,12.00000,4.00000,3.80000,0.14663,246.97979,15.71559,24.20419,15.97806,20.42737,14.40200,0.82792,0.87638,0.85046,0.62686,0.91553,0.93614,0.15215
i05_12_5.bmp,5.00000,12.00000,5.00000,2.72500,0.13687,631.10198,25.12174,20.12981,11.90368,26.72123,26.38798,0.59483,0.68728,0.82334,0.42741,0.43618,0.92794,0.13106
i06_12_1.bmp,6.00000,12.00000,1.00000,5.86111,0.16737,29.48288,5.42981,33.43510,28.44679,43.76987,38.07876,0.84150,0.96563,0.97814,0.80530,0.95930,0.99170,0.03832
i06_12_2.bmp,6.00000,12.00000,2.00000,4.75000,0.15404,75.20940,8.67234,29.36808,24.37976,39.56114,35.84808,0.80756,0.93485,0.96153,0.76558,0.89320,0.98401,0.05959
i06_12_3.bmp,6.00000,12.00000,3.00000,4.35135,0.14411,133.48154,11.55342,26.87659,21.88827,37.17499,34.42595,0.76018,0.90271,0.94400,0.74270,0.80762,0.97547,0.07593
i06_12_4.bmp,6.00000,12.00000,4.00000,3.62857,0.12832,235.58718,15.34885,24.40929,19.42097,34.05481,33.53034,0.67340,0.83819,0.91219,0.63887,0.64577,0.96155,0.09531
i06_12_5.bmp,6.00000,12.00000,5.00000,3.83784,0.15532,511.08297,22.60714,21.04589,16.05757,25.32361,16.25475,0.44736,0.70729,0.77516,0.43357,0.34471,0.90815,0.15602
i07_12_1.bmp,7.00000,12.00000,1.00000,5.34091,0.16371,33.56546,5.79357,32.87188,25.52156,38.91482,29.93678,0.86651,0.98008,0.98791,0.83497,0.99131,0.99906,0.00266
i07_12_2.bmp,7.00000,12.00000,2.00000,4.72727,0.13002,55.21013,7.43035,30.71062,23.36030,37.20102,32.21289,0.79963,0.96051,0.97073,0.77938,0.83779,0.98219,0.06613
i07_12_3.bmp,7.00000,12.00000,3.00000,3.53333,0.10704,129.13223,11.36364,27.02046,19.67014,34.06738,31.12502,0.69113,0.91744,0.94024,0.64190,0.61120,0.96521,0.08988
i07_12_4.bmp,7.00000,12.00000,4.00000,2.86364,0.09421,274.23731,16.56011,23.74954,16.39922,27.91023,20.25945,0.53876,0.83212,0.86968,0.44495,0.39039,0.93953,0.12155
i07_12_5.bmp,7.00000,12.00000,5.00000,2.51111,0.10243,516.19952,22.72002,21.00263,13.65231,18.03662,9.38972,0.41245,0.75865,0.73835,0.39958,0.23753,0.82114,0.24608
i08_12_1.bmp,8.00000,12.00000,1.00000,6.19355,0.21601,22.56385,4.75014,34.59667,29.17868,44.67501,39.27795,0.96619,0.98658,0.99365,0.86635,0.98731,0.99789,0.02144
i08_12_2.bmp,8.00000,12.00000,2.00000,5.74194,0.12877,50.10850,7.07874,31.13169,25.71370,41.02424,37.92530,0.96544,0.97717,0.98837,0.87727,0.96903,0.99514,0.03920
i08_12_3.bmp,8.00000,12.00000,3.00000,5.50000,0.17116,140.14203,11.83816,26.66512,21.24713,36.78901,34.88237,0.92023,0.95003,0.97399,0.79509,0.90353,0.98860,0.06043
i08_12_4.bmp,8.00000,12.00000,4.00000,4.81250,0.19484,260.56949,16.14216,23.97157,18.55358,33.16205,30.16059,0.84254,0.88965,0.90660,0.60050,0.83634,0.98127,0.07722
i08_12_5.bmp,8.00000,12.00000,5.00000,4.25000,0.23799,440.40208,20.98576,21.69231,16.27432,19.38995,12.45299,0.85320,0.90015,0.88212,0.70235,0.90456,0.93728,0.17922
i09_12_1.bmp,9.00000,12.00000,1.00000,6.06061,0.17109,25.09488,5.00948,34.13495,28.98022,44.37168,36.02361,0.92410,0.96539,0.98536,0.86487,0.93653,0.99552,0.03198
i09_12_2.bmp,9.00000,12.00000,2.00000,5.90625,0.16153,46.55149,6.82286,31.45147,26.29674,41.50528,34.77025,0.89481,0.93726,0.97362,0.82508,0.88083,0.99051,0.04806
i09_12_3.bmp,9.00000,12.00000,3.00000,4.90625,0.13520,138.82681,11.78248,26.70607,21.55134,36.06798,29.62131,0.67452,0.85831,0.93768,0.59752,0.67471,0.97919,0.06809
i09_12_4.bmp,9.00000,12.00000,4.00000,2.96875,0.10350,263.77029,16.24101,23.91854,18.76381,33.40661,27.69212,0.44828,0.76250,0.87028,0.42334,0.40215,0.93632,0.13109
i09_12_5.bmp,9.00000,12.00000,5.00000,2.84375,0.09990,503.83541,22.44628,21.10792,15.95319,22.81967,12.66641,0.27913,0.65729,0.76376,0.32180,0.23593,0.89366,0.18732
i10_12_1.bmp,10.00000,12.00000,1.00000,4.76923,0.15997,24.08269,4.90741,34.31375,28.88976,43.02733,30.56407,0.86609,0.96842,0.98824,0.74591,0.98700,0.99808,0.00843
