name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_05_1.bmp,1.00000,5.00000,1.00000,5.91892,0.15934,32.60575,5.71014,32.99786,25.91178,49.85255,37.93252,0.86804,0.96094,0.99204,0.70157,0.97942,0.99817,0.00376
i01_05_2.bmp,1.00000,5.00000,2.00000,5.70270,0.17036,65.06065,8.06602,29.99762,22.91154,46.85943,35.91499,0.81357,0.92706,0.98518,0.62738,0.95929,0.99648,0.00712
i01_05_3.bmp,1.00000,5.00000,3.00000,5.08333,0.13249,205.20158,14.32486,25.00900,17.92292,41.81145,32.20994,0.67877,0.81425,0.96076,0.49750,0.88609,0.98951,0.02032
i01_05_4.bmp,1.00000,5.00000,4.00000,4.13889,0.09744,647.38100,25.44368,20.01920,12.93312,36.37205,27.47734,0.48483,0.61053,0.90335,0.36776,0.72909,0.97014,0.05239
i01_05_5.bmp,1.00000,5.00000,5.00000,3.13889,0.09744,2048.39084,45.25915,15.01668,7.93059,29.29968,20.42615,0.27312,0.35639,0.78020,0.24526,0.49414,0.92442,0.11246
i02_05_1.bmp,2.00000,5.00000,1.00000,6.11765,0.14861,32.46610,5.69790,33.01650,24.30141,45.29073,34.98739,0.69031,0.99075,0.98676,0.75278,0.91740,0.99689,0.00516
i02_05_2.bmp,2.00000,5.00000,2.00000,6.11111,0.12284,64.58393,8.03641,30.02956,21.31447,42.26666,32.79142,0.57908,0.98189,0.97619,0.69917,0.85297,0.99408,0.00973
i02_05_3.bmp,2.00000,5.00000,3.00000,5.43243,0.11806,199.74882,14.13325,25.12596,16.41087,37.02474,28.53065,0.38558,0.94698,0.94325,0.60917,0.67568,0.98247,0.02745
i02_05_4.bmp,2.00000,5.00000,4.00000,4.37838,0.12297,599.60846,24.48690,20.35213,11.63703,30.68471,23.36152,0.21925,0.85912,0.87944,0.51423,0.45208,0.95047,0.06960
i02_05_5.bmp,2.00000,5.00000,5.00000,3.41667,0.08217,1772.03210,42.09551,15.64609,6.93100,21.65728,17.38473,0.10373,0.67563,0.75951,0.40580,0.25651,0.87911,0.14158
i03_05_1.bmp,3.00000,5.00000,1.00000,6.50000,0.15000,32.14371,5.66954,33.05984,25.27031,47.80009,35.56007,0.47734,0.93337,0.98159,0.74526,0.88820,0.99647,0.00575
i03_05_2.bmp,3.00000,5.00000,2.00000,5.63158,0.12577,63.85247,7.99077,30.07903,22.28949,44.71822,33.40627,0.39084,0.88276,0.96756,0.68960,0.80596,0.99307,0.01115
i03_05_3.bmp,3.00000,5.00000,3.00000,5.30000,0.10124,199.12418,14.11114,25.13956,17.35003,39.39591,29.32199,0.26728,0.74705,0.92483,0.58959,0.60403,0.97833,0.03267
i03_05_4.bmp,3.00000,5.00000,4.00000,4.30769,0.09699,618.51987,24.87006,20.21727,12.42773,33.60674,24.59763,0.16658,0.56860,0.84181,0.47791,0.38464,0.93637,0.08356
i03_05_5.bmp,3.00000,5.00000,5.00000,3.47368,0.08100,1911.31814,43.71862,15.31747,7.52794,26.44256,18.78731,0.08849,0.38426,0.69263,0.35385,0.21499,0.84195,0.16791
i04_05_1.bmp,4.00000,5.00000,1.00000,6.30952,0.12366,32.55208,5.70544,33.00502,24.93497,48.00618,36.56723,0.65198,0.96058,0.98511,0.70975,0.88534,0.99703,0.00484
i04_05_2.bmp,4.00000,5.00000,2.00000,5.90244,0.11338,64.92086,8.05735,30.00696,21.93691,44.97774,34.33748,0.53366,0.92559,0.97322,0.64815,0.80465,0.99432,0.00919
i04_05_3.bmp,4.00000,5.00000,3.00000,5.32500,0.07406,204.04329,14.28437,25.03358,16.96353,39.80166,30.16375,0.33946,0.80707,0.93568,0.54485,0.60676,0.98340,0.02581
i04_05_4.bmp,4.00000,5.00000,4.00000,4.47619,0.07706,635.66815,25.21246,20.09850,12.02845,33.89762,24.99272,0.18634,0.59742,0.86145,0.43693,0.39098,0.95374,0.06528
i04_05_5.bmp,4.00000,5.00000,5.00000,3.70732,0.09284,1975.21482,44.44339,15.17466,7.10461,25.91779,18.74992,0.08729,0.35085,0.72371,0.31925,0.21852,0.88409,0.13691
i05_05_1.bmp,5.00000,5.00000,1.00000,5.62500,0.14003,32.20230,5.67471,33.05193,24.82580,47.78793,41.81530,0.91310,0.95996,0.99357,0.71696,0.98305,0.99870,0.00305
i05_05_2.bmp,5.00000,5.00000,2.00000,5.39024,0.18536,63.88267,7.99266,30.07697,21.85084,44.66854,39.41566,0.86549,0.92685,0.98807,0.64493,0.96703,0.99752,0.00571
i05_05_3.bmp,5.00000,5.00000,3.00000,4.70000,0.11292,197.74732,14.06227,25.16970,16.94357,39.01315,34.40724,0.74805,0.82391,0.96886,0.51676,0.90618,0.99283,0.01567
i05_05_4.bmp,5.00000,5.00000,4.00000,3.81579,0.09005,601.55533,24.52662,20.33805,12.11192,32.20598,27.78517,0.58006,0.65089,0.92474,0.38448,0.76961,0.97985,0.03991
i05_05_5.bmp,5.00000,5.00000,5.00000,2.92308,0.07593,1808.78991,42.52987,15.55692,7.33079,24.07973,20.27387,0.37712,0.42759,0.82854,0.25636,0.54833,0.94690,0.08786
i06_05_1.bmp,6.00000,5.00000,1.00000,5.91892,0.15469,31.64419,5.62532,33.12786,28.13954,48.23116,36.20162,0.79159,0.96763,0.99029,0.71324,0.98151,0.99795,0.00402
i06_05_2.bmp,6.00000,5.00000,2.00000,5.71429,0.12501,63.01293,7.93807,30.13651,25.14819,45.17941,34.23092,0.73459,0.93849,0.98213,0.64255,0.96349,0.99604,0.00759
i06_05_3.bmp,6.00000,5.00000,3.00000,4.97297,0.15519,197.88455,14.06714,25.16668,20.17837,40.01032,30.66006,0.60581,0.83659,0.95377,0.51780,0.89594,0.98824,0.02134
i06_05_4.bmp,6.00000,5.00000,4.00000,4.02857,0.09464,621.47653,24.92943,20.19656,15.20824,34.50634,26.28919,0.43162,0.64048,0.88901,0.38983,0.74919,0.96665,0.05494
i06_05_5.bmp,6.00000,5.00000,5.00000,2.94595,0.11432,1936.65991,44.00750,15.26027,10.27195,28.06784,20.13453,0.24626,0.38250,0.75697,0.26441,0.52558,0.91449,0.12037
i07_05_1.bmp,7.00000,5.00000,1.00000,6.04444,0.17201,32.53571,5.70401,33.00720,25.65688,49.41248,38.50455,0.72461,0.94213,0.98713,0.70727,0.94794,0.99783,0.00448
i07_05_2.bmp,7.00000,5.00000,2.00000,5.80000,0.16510,64.82987,8.05170,30.01305,22.66273,46.41270,36.40623,0.65488,0.89504,0.97687,0.63786,0.90390,0.99579,0.00860
i07_05_3.bmp,7.00000,5.00000,3.00000,5.15909,0.10632,203.70085,14.27238,25.04088,17.69055,41.32758,32.48359,0.52351,0.75517,0.94382,0.51700,0.76526,0.98726,0.02479
i07_05_4.bmp,7.00000,5.00000,4.00000,4.27907,0.08902,639.72026,25.29269,20.07090,12.72058,35.76281,27.52073,0.37074,0.54489,0.87547,0.39334,0.55109,0.96306,0.06437
i07_05_5.bmp,7.00000,5.00000,5.00000,3.31818,0.08365,2001.80244,44.74151,15.11659,7.76627,28.57446,20.56162,0.21258,0.31974,0.74685,0.27182,0.33036,0.90522,0.13688
i08_05_1.bmp,8.00000,5.00000,1.00000,5.33333,0.12766,31.81464,5.64045,33.10453,27.68655,49.91133,40.31191,0.89040,0.95493,0.99160,0.69938,0.99066,0.99833,0.00369
i08_05_2.bmp,8.00000,5.00000,2.00000,5.45161,0.16346,63.27379,7.95448,30.11857,24.70058,46.78620,38.23579,0.83554,0.91866,0.98427,0.62454,0.98148,0.99684,0.00691
i08_05_3.bmp,8.00000,5.00000,3.00000,4.71875,0.13430,198.18872,14.07795,25.16001,19.74203,41.38747,34.33437,0.71200,0.80816,0.95816,0.49307,0.94454,0.99091,0.01894
i08_05_4.bmp,8.00000,5.00000,4.00000,3.96774,0.12480,617.54932,24.85054,20.22409,14.80610,35.37664,29.06657,0.55273,0.62705,0.89917,0.35931,0.84956,0.97495,0.04767
i08_05_5.bmp,8.00000,5.00000,5.00000,3.12500,0.10597,1899.82787,43.58701,15.34366,9.92567,28.12432,21.60794,0.37204,0.40453,0.78269,0.23199,0.65931,0.93603,0.10288
i09_05_1.bmp,9.00000,5.00000,1.00000,5.93548,0.13637,32.57053,5.70706,33.00256,27.84782,51.76962,36.63288,0.61994,0.89913,0.98140,0.67024,0.96323,0.99710,0.00523
i09_05_2.bmp,9.00000,5.00000,2.00000,5.50000,0.13258,65.01829,8.06339,30.00045,24.84572,48.77790,34.89176,0.53558,0.82747,0.96640,0.59886,0.93072,0.99434,0.01011
i09_05_3.bmp,9.00000,5.00000,3.00000,4.96875,0.12090,205.66605,14.34106,24.99918,19.84445,43.74614,31.45943,0.40518,0.64993,0.91819,0.47763,0.81943,0.98222,0.02996
i09_05_4.bmp,9.00000,5.00000,4.00000,4.09091,0.12394,651.37628,25.52207,19.99248,14.83775,38.53040,27.41240,0.28048,0.44036,0.82369,0.35758,0.62183,0.94688,0.07823
i09_05_5.bmp,9.00000,5.00000,5.00000,3.59375,0.10698,2035.08533,45.11192,15.04498,9.89025,32.10830,21.50276,0.16709,0.25448,0.66731,0.24263,0.39257,0.86618,0.16107
i10_05_1.bmp,10.00000,5.00000,1.00000,6.05128,0.13543,32.35435,5.68809,33.03148,27.60749,50.37030,34.02900,0.68055,0.89554,0.98255,0.64438,0.95553,0.99727,0.00494
i10_05_2.bmp,10.00000,5.00000,2.00000,5.79487,0.19921,64.57283,8.03572,30.03031,24.60631,47.34584,32.20026,0.58459,0.81700,0.96812,0.56720,0.91659,0.99475,0.00942
i10_05_3.bmp,10.00000,5.00000,3.00000,5.17949,0.16165,203.95981,14.28145,25.03536,19.61137,42.21990,28.85154,0.41972,0.61254,0.92028,0.43973,0.78900,0.98398,0.02730
i10_05_4.bmp,10.00000,5.00000,4.00000,4.39474,0.12082,647.28858,25.44187,20.01982,14.59583,36.78528,24.77398,0.26567,0.37138,0.82199,0.31791,0.57906,0.95295,0.07095
i10_05_5.bmp,10.00000,5.00000,5.00000,3.34211,0.09324,2065.18837,45.44434,14.98121,9.55722,30.38666,19.09111,0.14372,0.18280,0.65162,0.20600,0.35211,0.88026,0.14881
i11_05_1.bmp,11.00000,5.00000,1.00000,6.02703,0.16434,32.32076,5.68514,33.03599,24.30270,48.05072,38.70380,0.78126,0.92916,0.98803,0.68622,0.97225,0.99774,0.00436
i11_05_2.bmp,11.00000,5.00000,2.00000,5.80556,0.17489,63.98868,7.99929,30.06977,21.33649,44.87201,36.22403,0.70697,0.87522,0.97817,0.61160,0.94730,0.99568,0.00820
i11_05_3.bmp,11.00000,5.00000,3.00000,5.29730,0.17459,197.81164,14.06455,25.16829,16.43500,38.70817,31.22636,0.55203,0.72401,0.94452,0.48302,0.85921,0.98751,0.02251
i11_05_4.bmp,11.00000,5.00000,4.00000,4.19444,0.14065,606.93644,24.63608,20.29937,11.56609,31.30374,25.42971,0.37785,0.50949,0.87089,0.35503,0.68794,0.96561,0.05628
i11_05_5.bmp,11.00000,5.00000,5.00000,3.05556,0.10352,1863.37357,43.16681,15.42780,6.69452,23.35184,19.11645,0.21662,0.29051,0.72937,0.23448,0.45658,0.91303,0.12110
i12_05_1.bmp,12.00000,5.00000,1.00000,5.64865,0.12801,32.24793,5.67873,33.04579,29.25470,51.33460,35.12778,0.66797,0.95253,0.98439,0.68499,0.94192,0.99702,0.00500
i12_05_2.bmp,12.00000,5.00000,2.00000,5.81081,0.15211,64.31205,8.01948,30.04788,26.25680,48.26105,33.37604,0.55964,0.91077,0.97160,0.61681,0.89260,0.99428,0.00940
i12_05_3.bmp,12.00000,5.00000,3.00000,5.21053,0.13500,202.79211,14.24051,25.06029,21.26921,43.04028,30.17129,0.37168,0.77205,0.92939,0.50256,0.74268,0.98314,0.02637
i12_05_4.bmp,12.00000,5.00000,4.00000,4.35135,0.11604,636.90795,25.23704,20.09004,16.29895,37.41097,26.34675,0.21585,0.53711,0.84190,0.38638,0.52554,0.95281,0.06710
i12_05_5.bmp,12.00000,5.00000,5.00000,3.65789,0.10039,1942.70604,44.07614,15.24673,11.45565,30.54458,21.00555,0.11256,0.28861,0.68327,0.26678,0.31851,0.88379,0.13900
i13_05_1.bmp,13.00000,5.00000,1.00000,5.35714,0.12963,32.18301,5.67301,33.05454,26.01302,48.53100,37.28500,0.93460,0.96753,0.99405,0.71090,0.98705,0.99856,0.00304
i13_05_2.bmp,13.00000,5.00000,2.00000,5.04762,0.17154,64.14737,8.00921,30.05901,23.01749,45.46374,35.25181,0.88682,0.93852,0.98859,0.63779,0.97489,0.99722,0.00577
i13_05_3.bmp,13.00000,5.00000,3.00000,5.51163,0.17518,201.65840,14.20065,25.08464,18.04312,40.27940,31.40100,0.74948,0.83845,0.96793,0.50971,0.92655,0.99186,0.01613
i13_05_4.bmp,13.00000,5.00000,4.00000,4.16667,0.12561,628.52812,25.07046,20.14756,13.10604,34.70423,26.66805,0.54822,0.65043,0.91720,0.38022,0.80790,0.97725,0.04108
i13_05_5.bmp,13.00000,5.00000,5.00000,3.09524,0.08787,1922.19183,43.84281,15.29284,8.25132,27.75147,20.23726,0.33319,0.40555,0.80378,0.25438,0.59527,0.94241,0.08956
i14_05_1.bmp,14.00000,5.00000,1.00000,6.05405,0.20916,32.48712,5.69975,33.01369,26.08946,49.41198,39.91864,0.86972,0.95519,0.99110,0.71453,0.97377,0.99825,0.00357
i14_05_2.bmp,14.00000,5.00000,2.00000,5.59459,0.13492,64.75996,8.04736,30.01774,23.09350,46.40326,37.80054,0.79831,0.91852,0.98342,0.64516,0.94938,0.99668,0.00670
i14_05_3.bmp,14.00000,5.00000,3.00000,4.97222,0.11444,203.07749,14.25053,25.05419,18.12995,41.28303,33.85659,0.63404,0.80740,0.95672,0.52595,0.86119,0.99031,0.01863
i14_05_4.bmp,14.00000,5.00000,4.00000,4.16216,0.15055,627.46204,25.04919,20.15493,13.23070,35.53392,28.61069,0.43683,0.63380,0.89773,0.40715,0.68670,0.97341,0.04665
i14_05_5.bmp,14.00000,5.00000,5.00000,3.02703,0.09735,1910.69746,43.71153,15.31888,8.39465,27.94473,21.26625,0.25119,0.43436,0.77986,0.29188,0.45407,0.93353,0.09934
i15_05_1.bmp,15.00000,5.00000,1.00000,5.78571,0.10929,31.42499,5.60580,33.15805,25.44874,44.23037,41.35747,0.57862,0.92055,0.98236,0.69088,0.93611,0.99696,0.00500
i15_05_2.bmp,15.00000,5.00000,2.00000,5.65116,0.12688,62.26539,7.89084,30.18834,22.47902,40.98582,38.61869,0.47845,0.85990,0.96841,0.62501,0.88430,0.99419,0.00949
i15_05_3.bmp,15.00000,5.00000,3.00000,5.11364,0.11234,192.14436,13.86161,25.29453,17.58521,35.24671,33.27843,0.32204,0.69421,0.92434,0.51293,0.73122,0.98272,0.02692
i15_05_4.bmp,15.00000,5.00000,4.00000,4.06818,0.07467,574.84512,23.97593,20.53530,12.82598,28.98436,27.03013,0.19577,0.47695,0.83890,0.39679,0.51859,0.95145,0.06757
i15_05_5.bmp,15.00000,5.00000,5.00000,3.31818,0.08961,1682.98481,41.02420,15.87000,8.16069,21.78808,20.16013,0.10569,0.27373,0.68852,0.27639,0.31720,0.87889,0.14076
i16_05_1.bmp,16.00000,5.00000,1.00000,5.80000,0.15083,32.53023,5.70353,33.00793,26.66018,50.32505,31.43886,0.62067,0.89832,0.98213,0.66291,0.93596,0.99696,0.00510
i16_05_2.bmp,16.00000,5.00000,2.00000,5.61538,0.12359,64.90137,8.05614,30.00826,23.66051,47.30533,29.59086,0.52634,0.82101,0.96762,0.59017,0.88226,0.99419,0.00968
i16_05_3.bmp,16.00000,5.00000,3.00000,5.23077,0.11729,205.11759,14.32193,25.01077,18.66302,42.21312,26.15591,0.36106,0.61683,0.91980,0.46860,0.72376,0.98272,0.02740
i16_05_4.bmp,16.00000,5.00000,4.00000,4.35000,0.11484,652.65063,25.54703,19.98400,13.63624,36.91451,22.12268,0.20927,0.37150,0.81985,0.34860,0.50254,0.95023,0.07056
i16_05_5.bmp,16.00000,5.00000,5.00000,3.39474,0.07929,2081.34522,45.62176,14.94736,8.59961,30.68447,16.89309,0.09961,0.17651,0.64126,0.23212,0.29310,0.87359,0.14782
i17_05_1.bmp,17.00000,5.00000,1.00000,5.82500,0.14953,32.29778,5.68311,33.03908,24.34325,48.22972,40.10708,0.69027,0.86130,0.98292,0.64558,0.93976,0.99761,0.00437
i17_05_2.bmp,17.00000,5.00000,2.00000,5.92500,0.15964,63.55974,7.97244,30.09898,21.40316,44.95024,37.36503,0.59806,0.76997,0.96925,0.56643,0.89214,0.99550,0.00808
i17_05_3.bmp,17.00000,5.00000,3.00000,5.23684,0.11431,193.65182,13.91588,25.26059,16.56476,38.05992,31.79981,0.43227,0.55935,0.92483,0.43388,0.74963,0.98710,0.02205
i17_05_4.bmp,17.00000,5.00000,4.00000,4.17949,0.08004,593.12972,24.35425,20.39931,11.70348,30.11131,25.56047,0.27338,0.33397,0.83344,0.30801,0.53813,0.96379,0.05584
i17_05_5.bmp,17.00000,5.00000,5.00000,3.34211,0.09324,1832.26180,42.80493,15.50093,6.80510,22.35946,19.14315,0.14507,0.16303,0.67130,0.19606,0.32549,0.90685,0.12049
i18_05_1.bmp,18.00000,5.00000,1.00000,6.24390,0.12331,32.28113,5.68165,33.04132,23.35238,46.05777,39.09963,0.83413,0.92222,0.98866,0.69044,0.97351,0.99815,0.00379
i18_05_2.bmp,18.00000,5.00000,2.00000,5.60976,0.10278,64.12868,8.00804,30.06028,20.37135,43.03454,36.81208,0.75886,0.86891,0.97907,0.61756,0.94956,0.99647,0.00715
i18_05_3.bmp,18.00000,5.00000,3.00000,5.17073,0.10854,199.23267,14.11498,25.13720,15.44827,37.75090,32.13549,0.59723,0.73561,0.94644,0.49392,0.86272,0.98959,0.02019
i18_05_4.bmp,18.00000,5.00000,4.00000,4.00000,0.10000,607.45541,24.64661,20.29566,10.60673,31.45632,25.86500,0.40753,0.55486,0.87741,0.37208,0.68969,0.97030,0.05211
