name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_14_1.bmp,1.00000,14.00000,1.00000,5.69444,0.12922,33.28041,5.76892,32.90892,25.82284,35.26374,26.22959,0.96568,0.97839,0.98518,0.92499,0.95970,0.99298,0.04638
i01_14_2.bmp,1.00000,14.00000,2.00000,6.05405,0.14777,68.80388,8.29481,29.75467,22.66859,32.89767,23.63469,0.95972,0.96695,0.97761,0.90499,0.91423,0.99106,0.05202
i01_14_3.bmp,1.00000,14.00000,3.00000,5.75676,0.12908,127.19510,11.27808,27.08610,20.00002,26.56312,16.66989,0.92338,0.94001,0.94537,0.84750,0.86959,0.98010,0.08637
i01_14_4.bmp,1.00000,14.00000,4.00000,5.55556,0.13290,189.36932,13.76115,25.35771,18.27163,23.74369,13.67475,0.87916,0.90802,0.90879,0.78129,0.81814,0.96743,0.11192
i01_14_5.bmp,1.00000,14.00000,5.00000,4.47059,0.12640,286.18297,16.91694,23.56437,16.47828,20.59270,10.19847,0.83362,0.87651,0.86334,0.72102,0.76842,0.95308,0.13918
i02_14_1.bmp,2.00000,14.00000,1.00000,5.75000,0.15897,32.62665,5.71197,32.99508,24.27999,30.62389,23.07192,0.86885,0.99144,0.97805,0.85882,0.84623,0.98700,0.05255
i02_14_2.bmp,2.00000,14.00000,2.00000,6.08108,0.14989,26.68463,5.16572,33.86819,25.15310,31.54751,24.46781,0.96611,0.99321,0.98850,0.93510,0.86654,0.99365,0.04149
i02_14_3.bmp,2.00000,14.00000,3.00000,5.11429,0.13863,50.57170,7.11138,31.09173,22.37664,26.84096,18.90214,0.92684,0.98769,0.97142,0.89295,0.80066,0.98478,0.07111
i02_14_4.bmp,2.00000,14.00000,4.00000,5.31429,0.12631,65.33770,8.08317,29.97917,21.26407,25.04055,16.86471,0.89620,0.98435,0.96081,0.86144,0.78424,0.97741,0.08839
i02_14_5.bmp,2.00000,14.00000,5.00000,4.21622,0.15822,102.54068,10.12624,28.02184,19.30675,21.83618,13.32013,0.84736,0.97830,0.93499,0.81833,0.69462,0.96748,0.10926
i03_14_1.bmp,3.00000,14.00000,1.00000,5.07692,0.12761,33.03042,5.74721,32.94166,25.15213,31.12081,21.45107,0.84168,0.99040,0.98545,0.85977,0.82790,0.98829,0.05543
i03_14_2.bmp,3.00000,14.00000,2.00000,6.00000,0.17678,29.11956,5.39625,33.48896,25.69942,34.60917,25.83806,0.96666,0.99222,0.99212,0.91123,0.82073,0.99393,0.03943
i03_14_3.bmp,3.00000,14.00000,3.00000,4.85000,0.15227,54.25754,7.36597,30.78620,22.99667,29.77075,20.53243,0.93844,0.98515,0.98088,0.86860,0.71887,0.98704,0.06466
i03_14_4.bmp,3.00000,14.00000,4.00000,4.46154,0.13972,71.35296,8.44707,29.59668,21.80715,27.42344,17.92852,0.90497,0.98083,0.97238,0.83575,0.67897,0.98190,0.07932
i03_14_5.bmp,3.00000,14.00000,5.00000,3.50000,0.11726,97.97037,9.89800,28.21986,20.43032,24.32259,14.24659,0.86157,0.97725,0.96107,0.81214,0.67625,0.97343,0.10340
i04_14_1.bmp,4.00000,14.00000,1.00000,5.07143,0.12774,32.71048,5.71931,32.98393,24.91389,30.05687,20.86992,0.80697,0.97800,0.96965,0.79875,0.82069,0.98178,0.05842
i04_14_2.bmp,4.00000,14.00000,2.00000,6.40476,0.17516,13.93922,3.73353,36.68842,28.61837,35.43923,27.19549,0.96959,0.99206,0.99207,0.93505,0.91177,0.99503,0.03226
i04_14_3.bmp,4.00000,14.00000,3.00000,6.00000,0.10648,32.00154,5.65699,33.07910,25.00905,29.45180,20.39974,0.93421,0.98337,0.97856,0.89322,0.85277,0.98794,0.05830
i04_14_4.bmp,4.00000,14.00000,4.00000,4.40476,0.11693,43.09393,6.56460,31.78664,23.71659,27.25027,18.06205,0.90906,0.97833,0.96920,0.86980,0.83381,0.98407,0.06840
i04_14_5.bmp,4.00000,14.00000,5.00000,3.60976,0.10841,67.87629,8.23871,29.81362,21.74357,24.16098,14.78496,0.85957,0.96607,0.94600,0.81366,0.78056,0.97369,0.09146
i05_14_1.bmp,5.00000,14.00000,1.00000,5.92683,0.14792,34.25858,5.85308,32.78311,24.55698,32.73684,28.17174,0.97682,0.98424,0.99081,0.92965,0.96735,0.99450,0.03933
i05_14_2.bmp,5.00000,14.00000,2.00000,5.53659,0.15843,115.60525,10.75199,27.50103,19.27490,28.05354,23.67043,0.97023,0.97118,0.98223,0.90355,0.89238,0.99177,0.05207
i05_14_3.bmp,5.00000,14.00000,3.00000,5.60976,0.16134,246.81446,15.71033,24.20710,15.98097,22.46994,17.41014,0.92902,0.93579,0.94948,0.83912,0.82152,0.98055,0.08651
i05_14_4.bmp,5.00000,14.00000,4.00000,5.22500,0.19522,384.45838,19.60761,22.28231,14.05618,18.97659,13.65979,0.89155,0.90638,0.91738,0.77998,0.78642,0.96853,0.11311
