name,image,distortion,level,MOS,MOS_std,MSE,RMSE,PSNR,SNR,WSNR,NQM,UQI,SSIM,MSSIM,VIF,"CQ(1,1)",GMSM,GMSD
i01_08_1.bmp,1.00000,8.00000,1.00000,5.18919,0.13151,25.81205,5.08056,34.01258,26.92650,41.15603,31.57559,0.94844,0.97632,0.99354,0.76869,0.98361,0.99443,0.01417
i01_08_2.bmp,1.00000,8.00000,2.00000,4.47222,0.13314,78.43544,8.85638,29.18568,22.09960,35.73025,27.43650,0.85305,0.92501,0.97842,0.62620,0.92554,0.98300,0.03725
i01_08_3.bmp,1.00000,8.00000,3.00000,3.48649,0.11856,190.27907,13.79417,25.33689,18.25081,30.07618,22.54284,0.65069,0.81501,0.93321,0.47679,0.74063,0.95285,0.07755
i01_08_4.bmp,1.00000,8.00000,4.00000,3.00000,0.09035,339.72836,18.43172,22.81949,15.73340,24.53722,17.00746,0.39233,0.67907,0.83468,0.34559,0.44505,0.87907,0.14051
i01_08_5.bmp,1.00000,8.00000,5.00000,2.11111,0.10956,506.70205,22.51004,21.08328,13.99720,19.63976,11.38246,0.16393,0.57077,0.68913,0.24354,0.17463,0.75492,0.23920
i02_08_1.bmp,2.00000,8.00000,1.00000,6.10811,0.14190,6.91834,2.63027,39.73078,31.01569,42.23770,32.03203,0.94763,0.99824,0.99703,0.88710,0.98021,0.99740,0.00731
i02_08_2.bmp,2.00000,8.00000,2.00000,5.16667,0.11453,20.91308,4.57308,34.92662,26.21153,36.84398,27.98720,0.85154,0.99461,0.99046,0.79944,0.91688,0.99167,0.02197
i02_08_3.bmp,2.00000,8.00000,3.00000,4.54286,0.08420,51.00327,7.14166,31.05482,22.33973,31.32770,23.35814,0.65475,0.98663,0.97253,0.70114,0.72941,0.97529,0.05460
i02_08_4.bmp,2.00000,8.00000,4.00000,3.83784,0.10477,96.27529,9.81200,28.29566,19.58056,25.85362,18.32691,0.41737,0.97480,0.93519,0.61265,0.46234,0.93653,0.10516
i02_08_5.bmp,2.00000,8.00000,5.00000,3.02703,0.09735,162.44720,12.74548,26.02368,17.30859,20.86152,13.17369,0.20899,0.95989,0.87477,0.53782,0.22029,0.86943,0.18219
